pos;name;pais;num;edad
Portero;Mario de Luis;España;1;06/05/2002
Portero;Salvi Esquivel;España;13;30/09/2005
Portero;Luismi Morales;España;33;14/10/2005
Defensa central;Aleksa Puric;Serbia;15;07/07/2003
Defensa central;Ilias Kostis ;Grecia;16;27/02/2003
Defensa central;Gerónimo Spina;Argentina;12;09/02/2005
Defensa central;Dani Martinez;España;5;05/05/2004
Defensa central;Matías Barboza;España;20;13/02/2002
Lateral izquierdo;Julio Díaz;España;3;10/01/2005
Lateral izquierdo;Adrián Corral;España;19;05/01/2003
Lateral derecho;Javier Boñar;España;4;03/06/2005
Lateral derecho;Romeo Hueso;España;28;03/04/2007
Mediocentro;Javi Serrano;España;6;16/01/2003
Mediocentro;Martín Bellotti;Argentina;18;21/01/2002
Mediocentro;Javi Morcillo;España;14;15/03/2006
Mediocentro;Jorge Castillo;España;8;23/05/2006
Mediocentro ofensivo;Ronaldo Nájera;México;24;24/02/2003
Mediocentro ofensivo;Rayane Belaid;España;10;11/02/2005
Mediocentro ofensivo;Jano Monserrate;España;17;28/01/2006
Mediocentro ofensivo;Marcos Parriego;España;2;04/01/2006
Extremo izquierdo;Arnau Ortiz;España;23;29/10/2001
Extremo izquierdo;Marko Perovic;Montenegro;22;05/03/2006
Extremo derecho;Iker Luque;España;7;05/06/2005
Extremo derecho;Rafa Llorente;España;9;06/12/2002
Extremo derecho;Koke Mota;España;11;05/03/2005
Delantero centro;Dario Sits;Letonia;21;04/02/2004
Delantero centro;Miguel Cubo;España;30;08/02/2008
Portero;Gianfranco Gazzaniga;Argentina;1;22/11/1993
Portero;Diego Piñeiro;España;13;13/02/2004
Defensa central;Antxón Jaso;España;5;23/09/1997
Defensa central;Alberto González;España;6;14/03/1993
Defensa central;Óscar Gil;España;15;14/06/1995
Defensa central;Jon García;España;4;04/06/1991
Defensa central;Esteban Saveljich;Montenegro;24;20/05/1991
Defensa central;Héctor Pérez;España;26;26/03/2006
Defensa central;Jorge Sánchez;España;34;12/04/2004
Lateral izquierdo;Cristo Romero;España;3;30/04/2000
Lateral derecho;Jorge Mier;España;2;04/02/1999
Lateral derecho;David Vicente;España;18;23/04/1999
Mediocentro;João Costa;Brasil;-;01/03/2005
Mediocentro;Sekou Djanbou;Malí;21;13/09/2004
Mediocentro;Isi Gómez;España;10;28/10/1995
Mediocentro;Antonio David;España;16;11/10/2005
Mediocentro ofensivo;João Pedro Palmberg;Brasil;12;05/02/2003
Mediocentro ofensivo;Sergio Moyita;España;7;11/09/1992
Mediocentro ofensivo;Juan Carlos Real;España;22;15/03/1991
Extremo izquierdo;Caio Matheus;Brasil;-;19/02/2004
Extremo izquierdo;Álvaro Bustos;España;11;26/06/1995
Extremo izquierdo;Joel Jorquera;España;19;19/08/2000
Extremo derecho;Pedro Benito;España;9;27/03/2000
Extremo derecho;Víctor Narro;España;17;27/05/1999
Extremo derecho;Pedro León ;España;14;24/11/1986
Mediapunta;Ekain Zenitagoia;España;20;29/04/1994
Delantero centro;David Flakus Bosilj;Eslovenia;23;01/02/2002
Delantero centro;Juanto Ortuño;España;8;11/02/1992
Portero;Iván Martínez;España;1;19/02/2002
Portero;Lucho García;Colombia;13;20/03/1998
Portero;Jhafets Reyes;Ecuador;30;16/09/2006
Defensa central;Rubén Serrano;España;4;26/01/2001
Defensa central;Imanol Baz;España;5;27/01/2001
Defensa central;Aridane Hernández;España;-;23/03/1989
Defensa central;Marco Carrascal ;España;24;11/04/2003
Defensa central;Eneko Ebro;España;12;29/09/2003
Lateral izquierdo;Nil Jiménez;España;3;24/04/2000
Lateral izquierdo;Nacho Martínez;España;22;07/03/1989
Lateral derecho;Dani Perejón;España;18;24/05/1999
Lateral derecho;Marc Jurado;España;2;13/04/2004
Mediocentro;Alejandro Fidalgo;España;6;15/05/2001
Mediocentro;Jean Jules;Camerún;15;23/04/1998
Mediocentro;Pablo Larrea;España;10;04/02/1994
Mediocentro;Edgar Alcañiz;España;14;18/03/2005
Mediocentro ofensivo;Luismi Redondo;España;11;04/02/1998
Mediocentro ofensivo;Pablo de Blasis;Argentina;8;04/02/1988
Extremo izquierdo;Benito Ramírez;España;21;11/07/1995
Extremo izquierdo;Yanis Rahmani;Francia;7;13/05/1995
Extremo derecho;Ander Martín;España;16;16/11/2000
Extremo derecho;Willy Chatiliez;Chile;37;26/03/2005
Delantero centro;Kevin Sánchez;España;17;20/02/2005
Delantero centro;Chiki;España;19;05/10/1996
Delantero centro;Alfredo Ortuño ;España;9;21/01/1991
Portero;Carlos Abad ;España;1;28/06/1995
Portero;Alessandro Blazic;Eslovenia;13;09/01/2006
Defensa central;Bolo;España;3;05/10/2001
Defensa central;Alejandro Sotillos;España;20;28/01/1998
Defensa central;Javier Rentero;España;4;16/03/2001
Defensa central;Nacho Monsalve;España;5;27/04/1994
Lateral izquierdo;Javi Jiménez;España;24;11/01/1996
Lateral izquierdo;Alberto Retuerta;España;21;01/01/2002
Lateral derecho;Samu Vázquez;España;2;02/04/2001
Lateral derecho;Jorge Galvañ;España;28;03/06/2003
Mediocentro;Roger Colomina;España;6;15/04/1998
Mediocentro;Nassourou Ben Hamed;Camerún;14;20/07/2002
Mediocentro;Josep Calavera;España;23;02/10/1999
Mediocentro;Carlos Mangada;España;8;19/02/2001
Mediocentro;Mehdi Puch;Argelia;37;20/01/2004
Mediocentro ofensivo;Andy Escudero;España;7;10/07/1999
Mediocentro ofensivo;Oriol Soldevila ;España;-;26/03/2001
Mediocentro ofensivo;Antonio Aranda;España;22;07/10/2000
Extremo izquierdo;Nico Espinosa ;España;10;12/10/2000
Extremo derecho;Unai Ropero;España;11;20/11/2001
Extremo derecho;Jeremy de León;Puerto Rico;17;18/03/2004
Extremo derecho;Richie Dapaah;España;12;24/01/2002
Delantero centro;Fran Sol;España;19;13/03/1992
Delantero centro;Alberto Toril;España;9;01/06/1997
Portero;Ramón Juan;España;1;10/12/1999
Portero;Tao Paradowski;Francia;13;27/02/2005
Portero;Cristian Torrelavid;España;25;01/01/2004
Defensa central;Eric Monjonell;España;4;06/12/2001
Defensa central;Manu Pedreño;España;16;09/10/2000
Defensa central;Iago Indias;España;18;03/01/1996
Defensa central;Nacho González;España;5;08/12/1994
Defensa central;Yann Kembo;Francia;21;20/03/2002
Lateral izquierdo;Arnau Solà;España;22;04/04/2003
Lateral izquierdo;José Albert;España;3;01/12/2003
Lateral derecho;Sergio Diez;España;2;28/07/2003
Lateral derecho;Unai Medina ;España;17;16/02/1990
Mediocentro;Théo Valls;Francia;24;18/12/1995
