pos;name;pais;num;edad
Mediocentro ofensivo;Dominik Szoboszlai;Hungría;8;25/10/2000
Extremo izquierdo;Cody Gakpo;Países Bajos;18;07/05/1999
Extremo izquierdo;Rio Ngumoha;Inglaterra;73;29/08/2008
Extremo derecho;Mohamed Salah;Egipto;11;15/06/1992
Extremo derecho;Federico Chiesa;Italia;14;25/10/1997
Delantero centro;Alexander Isak ;Suecia;9;21/09/1999
Delantero centro;Hugo Ekitiké;Francia;22;20/06/2002
Portero;Guglielmo Vicario;Italia;1;07/10/1996
Portero;Antonín Kinský;República Checa;31;13/03/2003
Portero;Brandon Austin;Inglaterra;40;08/01/1999
Defensa central;Micky van de Ven;Países Bajos;37;19/04/2001
Defensa central;Cristian Romero ;Argentina;17;27/04/1998
Defensa central;Radu Drăgușin ;Rumania;3;03/02/2002
Defensa central;Kevin Danso;Austria;4;19/09/1998
Defensa central;Ben Davies ;Gales;33;24/04/1993
Lateral izquierdo;Destiny Udogie ;Italia;13;28/11/2002
Lateral izquierdo;Djed Spence;Inglaterra;24;09/08/2000
Lateral izquierdo;Souza;Brasil;38;16/06/2006
Lateral derecho;Pedro Porro;España;23;13/09/1999
Pivote;Rodrigo Bentancur  ;Uruguay;30;25/06/1997
Pivote;João Palhinha;Portugal;6;09/07/1995
Pivote;Yves Bissouma;Malí;8;30/08/1996
Mediocentro;Lucas Bergvall ;Suecia;15;02/02/2006
Mediocentro;Archie Gray;Inglaterra;14;12/03/2006
Mediocentro;Conor Gallagher;Inglaterra;22;06/02/2000
Mediocentro;Pape Matar Sarr;Senegal;29;14/09/2002
Mediocentro ofensivo;Xavi Simons;Países Bajos;7;21/04/2003
Mediocentro ofensivo;Dejan Kulusevski  ;Suecia;21;25/04/2000
Mediocentro ofensivo;James Maddison  ;Inglaterra;10;23/11/1996
Extremo izquierdo;Wilson Odobert ;Francia;28;28/11/2004
Extremo derecho;Mohammed Kudus ;Ghana;20;02/08/2000
Delantero centro;Dominic Solanke;Inglaterra;19;14/09/1997
Delantero centro;Mathys Tel;Francia;11;27/04/2005
Delantero centro;Richarlison;Brasil;9;10/05/1997
Delantero centro;Randal Kolo Muani;Francia;39;05/12/1998
Portero;Senne Lammens;Bélgica;31;07/07/2002
Portero;Altay Bayındır;Turquía;1;14/04/1998
Portero;Tom Heaton;Inglaterra;22;15/04/1986
Defensa central;Leny Yoro;Francia;15;13/11/2005
Defensa central;Matthijs de Ligt ;Países Bajos;4;12/08/1999
Defensa central;Lisandro Martínez ;Argentina;6;18/01/1998
Defensa central;Harry Maguire;Inglaterra;5;05/03/1993
Defensa central;Ayden Heaven;Inglaterra;26;22/09/2006
Defensa central;Tyler Fredricson;Inglaterra;33;23/02/2005
Lateral izquierdo;Patrick Dorgu ;Dinamarca;13;26/10/2004
Lateral izquierdo;Luke Shaw;Inglaterra;23;12/07/1995
Lateral izquierdo;Tyrell Malacia;Países Bajos;12;17/08/1999
Lateral izquierdo;Diego León;Paraguay;35;03/04/2007
Lateral derecho;Diogo Dalot;Portugal;2;18/03/1999
Lateral derecho;Noussair Mazraoui;Marruecos;3;14/11/1997
Pivote;Manuel Ugarte;Uruguay;25;11/04/2001
Pivote;Casemiro;Brasil;18;23/02/1992
Mediocentro;Kobbie Mainoo;Inglaterra;37;19/04/2005
Mediocentro ofensivo;Bruno Fernandes ;Portugal;8;08/09/1994
Mediocentro ofensivo;Mason Mount ;Inglaterra;7;10/01/1999
Extremo derecho;Bryan Mbeumo;Camerún;19;07/08/1999
Extremo derecho;Amad Diallo;Costa de Marfil;16;11/07/2002
Delantero centro;Matheus Cunha;Brasil;10;27/05/1999
Delantero centro;Benjamin Sesko;Eslovenia;30;31/05/2003
Delantero centro;Joshua Zirkzee;Países Bajos;11;22/05/2001
Delantero centro;Chido Obi;Dinamarca;32;29/11/2007
Portero;Aaron Ramsdale;Inglaterra;32;14/05/1998
Portero;Nick Pope;Inglaterra;1;19/04/1992
Portero;Mark Gillespie;Inglaterra;29;27/03/1992
Portero;John Ruddy;Inglaterra;26;24/10/1986
Defensa central;Malick Thiaw;Alemania;12;08/08/2001
Defensa central;Sven Botman;Países Bajos;4;12/01/2000
Defensa central;Fabian Schär ;Suiza;5;20/12/1991
Defensa central;Dan Burn;Inglaterra;33;09/05/1992
Lateral izquierdo;Lewis Hall;Inglaterra;3;08/09/2004
Lateral izquierdo;Alex Murphy;Irlanda;37;25/06/2004
Lateral derecho;Tino Livramento ;Inglaterra;21;12/11/2002
Lateral derecho;Kieran Trippier;Inglaterra;2;19/09/1990
Lateral derecho;Emil Krafth ;Suecia;17;02/08/1994
Pivote;Sandro Tonali;Italia;8;08/05/2000
Mediocentro;Bruno Guimarães ;Brasil;39;16/11/1997
Mediocentro;Jacob Ramsey;Inglaterra;41;28/05/2001
Mediocentro;Joelinton;Brasil;7;14/08/1996
Mediocentro;Lewis Miley ;Inglaterra;67;01/05/2006
Mediocentro;Joe Willock;Inglaterra;28;20/08/1999
Extremo izquierdo;Anthony Gordon;Inglaterra;10;24/02/2001
Extremo izquierdo;Harvey Barnes;Inglaterra;11;09/12/1997
Extremo derecho;Anthony Elanga;Suecia;20;27/04/2002
Extremo derecho;Jacob Murphy;Inglaterra;23;24/02/1995
Delantero centro;Nick Woltemade ;Alemania;27;14/02/2002
Delantero centro;Yoane Wissa;RD del Congo;9;03/09/1996
Delantero centro;William Osula;Dinamarca;18;04/08/2003
Portero;John Victor ;Brasil;13;13/02/1996
Portero;Matz Sels;Bélgica;26;26/02/1992
Portero;Stefan Ortega ;Alemania;27;06/11/1992
Portero;Angus Gunn;Escocia;18;22/01/1996
Defensa central;Murillo;Brasil;5;04/07/2002
Defensa central;Nikola Milenković;Serbia;31;12/10/1997
Defensa central;Morato;Brasil;4;30/06/2001
Defensa central;Jair Cunha;Brasil;23;07/03/2005
Defensa central;Willy Boly ;Costa de Marfil;30;03/02/1991
Defensa central;Zach Abbott;Inglaterra;44;13/05/2006
Lateral izquierdo;Neco Williams;Gales;3;13/04/2001
Lateral izquierdo;Luca Netz;Alemania;25;15/05/2003
Lateral derecho;Ola Aina;Nigeria;34;08/10/1996
Lateral derecho;Nicolò Savona ;Italia;37;19/03/2003
Lateral derecho;Eric da Silva Moreira;Alemania;17;03/05/2006
Pivote;Ibrahim Sangaré;Costa de Marfil;6;02/12/1997
Mediocentro;Elliot Anderson;Inglaterra;8;06/11/2002
Mediocentro;Nicolás Domínguez;Argentina;16;28/06/1998
Mediocentro;Ryan Yates ;Inglaterra;22;21/11/1997
Mediocentro ofensivo;Morgan Gibbs-White;Inglaterra;10;27/01/2000
Mediocentro ofensivo;Omari Hutchinson;Inglaterra;21;30/10/2003
Mediocentro ofensivo;James McAtee;Inglaterra;24;18/10/2002
Extremo izquierdo;Callum Hudson-Odoi;Inglaterra;7;07/11/2000
Extremo derecho;Dan Ndoye;Suiza;14;25/10/2000
Extremo derecho;Dilane Bakwa;Francia;29;26/08/2002
Delantero centro;Lorenzo Lucca;Italia;20;10/09/2000
Delantero centro;Igor Jesus;Brasil;19;25/02/2001
Delantero centro;Taiwo Awoniyi;Nigeria;9;12/08/1997
Delantero centro;Chris Wood ;Nueva Zelanda;11;07/12/1991
Portero;Dean Henderson ;Inglaterra;1;12/03/1997
Portero;Walter Benítez;Argentina;44;19/01/1993
Portero;Remi Matthews;Inglaterra;31;10/02/1994
Defensa central;Maxence Lacroix;Francia;5;06/04/2000
Defensa central;Chris Richards;Estados Unidos;26;28/03/2000
Defensa central;Jaydee Canvot;Francia;23;29/07/2006
Defensa central;Chadi Riad;Marruecos;34;17/06/2003
Lateral izquierdo;Tyrick Mitchell;Inglaterra;3;01/09/1999
Lateral izquierdo;Borna Sosa;Croacia;24;21/01/1998
Lateral izquierdo;Rio Cardines ;Trinidad y Tobago;59;01/07/2006
Lateral derecho;Daniel Muñoz;Colombia;2;26/05/1996
Lateral derecho;Caleb Kporha ;Inglaterra;58;15/07/2006
Lateral derecho;Nathaniel Clyne;Inglaterra;17;05/04/1991
Pivote;Adam Wharton;Inglaterra;20;06/02/2004
Pivote;Cheick Doucouré ;Malí;28;08/01/2000
Pivote;Jefferson Lerma;Colombia;8;25/10/1994
Pivote;Kaden Rodney;Inglaterra;42;07/10/2004
Mediocentro;Will Hughes;Inglaterra;19;17/04/1995
Mediocentro ofensivo;Daichi Kamada;Japón;18;05/08/1996
Mediocentro ofensivo;Justin Devenny;Irlanda del Norte;55;11/10/2003
Extremo derecho;Ismaïla Sarr;Senegal;7;25/02/1998
Extremo derecho;Yéremy Pino;España;10;20/10/2002
Extremo derecho;Brennan Johnson;Gales;11;23/05/2001
Extremo derecho;Evann Guessand;Costa de Marfil;29;01/07/2001
Delantero centro;Jean-Philippe Mateta ;Francia;14;28/06/1997
Delantero centro;Jørgen Strand Larsen;Noruega;22;06/02/2000
Delantero centro;Eddie Nketiah ;Inglaterra;9;30/05/1999
Delantero centro;Christantus Uche;Nigeria;12;19/05/2003
Portero;Emiliano Martínez;Argentina;23;02/09/1992
Portero;Marco Bizot;Países Bajos;40;10/03/1991
Defensa central;Ezri Konsa;Inglaterra;4;23/10/1997
Defensa central;Pau Torres;España;14;16/01/1997
Defensa central;Victor Lindelöf;Suecia;3;17/07/1994
Defensa central;Tyrone Mings;Inglaterra;5;13/03/1993
Lateral izquierdo;Ian Maatsen;Países Bajos;22;10/03/2002
Lateral izquierdo;Lucas Digne;Francia;12;20/07/1993
Lateral derecho;Matty Cash;Polonia;2;07/08/1997
Lateral derecho;Andrés García;España;16;07/02/2003
Pivote;Amadou Onana;Bélgica;24;16/08/2001
Pivote;Boubacar Kamara ;Francia;44;23/11/1999
Pivote;Lamare Bogarde;Países Bajos;26;05/01/2004
Mediocentro;Youri Tielemans ;Bélgica;8;07/05/1997
Mediocentro;Douglas Luiz;Brasil;21;09/05/1998
Mediocentro;John McGinn ;Escocia;7;18/10/1994
Mediocentro;Ross Barkley;Inglaterra;6;05/12/1993
Mediocentro ofensivo;Morgan Rogers;Inglaterra;27;26/07/2002
Mediocentro ofensivo;Harvey Elliott ;Inglaterra;9;04/04/2003
Mediocentro ofensivo;Emiliano Buendía;Argentina;10;25/12/1996
Extremo izquierdo;Jadon Sancho;Inglaterra;19;25/03/2000
Extremo derecho;Leon Bailey;Jamaica;31;09/08/1997
Extremo derecho;Alysson;Brasil;47;05/05/2006
Delantero centro;Ollie Watkins;Inglaterra;11;30/12/1995
Delantero centro;Tammy Abraham;Inglaterra;18;02/10/1997
Portero;Bart Verbruggen;Países Bajos;1;18/08/2002
Portero;Jason Steele;Inglaterra;23;18/08/1990
Portero;Tom McGill;Canadá;38;25/03/2000
Defensa central;Jan Paul van Hecke;Países Bajos;6;08/06/2000
Defensa central;Olivier Boscagli;Francia;21;18/11/1997
Defensa central;Igor Julio;Brasil;3;07/02/1998
Defensa central;Adam Webster ;Inglaterra;4;04/01/1995
Defensa central;Lewis Dunk  ;Inglaterra;5;21/11/1991
Lateral izquierdo;Ferdi Kadıoğlu;Turquía;24;07/10/1999
Lateral izquierdo;Maxim De Cuyper;Bélgica;29;22/12/2000
Lateral derecho;Joël Veltman;Países Bajos;34;15/01/1992
Pivote;Carlos Baleba;Camerún;17;03/01/2004
Pivote;Mats Wieffer;Países Bajos;27;16/11/1999
Pivote;Jack Hinshelwood;Inglaterra;13;11/04/2005
Mediocentro;Yasin Ayari;Suecia;26;06/10/2003
Mediocentro;Diego Gómez;Paraguay;25;27/03/2003
Mediocentro;Matt O'Riley;Dinamarca;33;21/11/2000
Mediocentro;Pascal Groß;Alemania;30;15/06/1991
Mediocentro;James Milner;Inglaterra;20;04/01/1986
Extremo izquierdo;Kaoru Mitoma;Japón;22;20/05/1997
Extremo derecho;Yankuba Minteh;Gambia;11;22/07/2004
Extremo derecho;Solly March;Inglaterra;7;20/07/1994
Delantero centro;Georginio Rutter;Francia;10;20/04/2002
Delantero centro;Charalampos Kostoulas;Grecia;19;30/05/2007
Delantero centro;Stefanos Tzimas ;Grecia;9;06/01/2006
Delantero centro;Danny Welbeck;Inglaterra;18;26/11/1990
Portero;Djordje Petrovic;Serbia;1;08/10/1999
Portero;Christos Mandas;Grecia;29;17/09/2001
Portero;Fraser Forster;Inglaterra;17;17/03/1988
Defensa central;Bafodé Diakité;Francia;18;06/01/2001
Defensa central;Marcos Senesi;Argentina;5;10/05/1997
Defensa central;Veljko Milosavljevic;Serbia;44;28/06/2007
Defensa central;James Hill;Inglaterra;23;10/01/2002
Defensa central;Matai Akinmboni ;Estados Unidos;45;17/10/2006
Lateral izquierdo;Adrien Truffert;Francia;3;20/11/2001
Lateral izquierdo;Julio Soler ;Argentina;6;16/02/2005
Lateral derecho;Álex Jiménez;España;20;08/05/2005
Lateral derecho;Adam Smith ;Inglaterra;15;29/04/1991
Pivote;Tyler Adams;Estados Unidos;12;14/02/1999
Mediocentro;Alex Scott;Inglaterra;8;21/08/2003
Mediocentro;Lewis Cook ;Inglaterra;4;03/02/1997
Mediocentro;Ryan Christie;Escocia;10;22/02/1995
Mediocentro;Alex Tóth;Hungría;27;23/10/2005
Mediocentro ofensivo;Justin Kluivert ;Países Bajos;19;05/05/1999
