pos;name;pais1;pais2;num;edad;team_name
Delantero centro;Martim Tavares;Portugal;;21;10/11/2003;racing_ferrol
Delantero centro;Ekain Azkune;España;;19;26/01/2001;racing_ferrol
Delantero centro;Álvaro Giménez;España;;20;19/05/1991;racing_ferrol
Portero;Coke Carrillo;España;;1;07/01/2002;celta_vigo_b
Portero;Caio Barone;Brasil;Italia;13;04/05/2006;celta_vigo_b
Portero;Marcos González;España;;25;10/01/2006;celta_vigo_b
Defensa central;Anxo Rodríguez;España;;26;10/03/2007;celta_vigo_b
Defensa central;Pablo Meixús;España;;6;21/05/2003;celta_vigo_b
Defensa central;Kike Ribes;España;;3;16/01/2004;celta_vigo_b
Defensa central;Jaime Vázquez;España;;4;01/02/2006;celta_vigo_b
Defensa central;Seyni Mbaye Ndiaye;Senegal;;22;05/01/2005;celta_vigo_b
Defensa central;Anthony Khayat;Emiratos Árabes Unidos;Líbano;32;13/02/2007;celta_vigo_b
Lateral izquierdo;Joel López;España;;18;31/03/2002;celta_vigo_b
Lateral izquierdo;Jan Oliveras;España;;14;07/07/2004;celta_vigo_b
Lateral derecho;Pablo Gavián;España;;2;02/03/2006;celta_vigo_b
Mediocentro;Hugo Burcio;España;;5;31/10/2006;celta_vigo_b
Mediocentro;Andrés Antañón;España;;8;22/01/2007;celta_vigo_b
Mediocentro;David de la Iglesia;España;;10;15/01/2003;celta_vigo_b
Mediocentro;Adrià Capdevila;España;;16;12/01/2004;celta_vigo_b
Mediocentro ofensivo;Óscar Marcos;España;;19;19/02/2006;celta_vigo_b
Extremo izquierdo;Ángel Arcos;España;;11;18/04/2006;celta_vigo_b
Extremo izquierdo;Bernard Somuah;Ghana;;17;10/02/2006;celta_vigo_b
Extremo izquierdo;Luis Bilbao;España;;21;24/03/2003;celta_vigo_b
Extremo derecho;Hugo González;España;;7;07/02/2003;celta_vigo_b
Extremo derecho;Germain Milla;Camerún;;23;24/05/2006;celta_vigo_b
Delantero centro;Álvaro Marín;España;;9;01/05/2003;celta_vigo_b
Portero;Marc Martínez;España;;1;04/04/1990;cd_lugo
Portero;Iker Piedra;España;;13;04/04/2002;cd_lugo
Defensa central;José Amo;España;;16;09/04/1998;cd_lugo
Defensa central;Josep Gayá;España;;24;07/07/2000;cd_lugo
Defensa central;Ibaider Garriz;España;;3;03/02/2001;cd_lugo
Defensa central;Pablo Trigueros;España;;4;04/04/1993;cd_lugo
Lateral izquierdo;Diego Caballo;España;;17;17/02/1994;cd_lugo
Lateral izquierdo;Pere Haro;España;;6;20/05/2004;cd_lugo
Lateral derecho;Iago López;España;;20;06/04/1999;cd_lugo
Lateral derecho;Yago Rodríguez;España;;2;01/07/2005;cd_lugo
Mediocentro;Gabriel Costa;Portugal;;18;14/11/2006;cd_lugo
Mediocentro;Antonio Perera;España;;12;08/06/1997;cd_lugo
Mediocentro;Álex Balboa;Guinea Ecuatorial;España;8;06/03/2001;cd_lugo
Mediocentro;Txus Alba;España;;10;31/01/2003;cd_lugo
Mediocentro;Kevin Presa;España;;14;15/05/1994;cd_lugo
Mediocentro ofensivo;Neco Celorio;España;;9;07/03/2004;cd_lugo
Extremo izquierdo;Borja Sánchez;España;;25;26/02/1996;cd_lugo
Extremo izquierdo;Santi Samanes;España;;22;28/07/1995;cd_lugo
Extremo izquierdo;Álex Gallar;España;;5;19/03/1992;cd_lugo
Extremo izquierdo;Lago Júnior;Costa de Marfil;España;23;31/12/1990;cd_lugo
Extremo derecho;Víctor Pastrana;España;;11;27/09/1996;cd_lugo
Extremo derecho;Jorge González;España;;7;03/02/2004;cd_lugo
Delantero centro;Iker Unzueta;España;;19;04/08/1998;cd_lugo
Delantero centro;Nicolás Reniero;Argentina;Italia;15;18/03/1995;cd_lugo
Delantero centro;Ognjen Teofilovic;Serbia;;21;19/09/2006;cd_lugo
Portero;Raúl Marqueta;España;;13;05/08/1994;pontevedra_cf
Portero;Edu Sousa;España;;1;15/07/1991;pontevedra_cf
Defensa central;Antonio Montoro;España;;23;10/05/1997;pontevedra_cf
Defensa central;Miki Bosch;España;;4;09/06/2001;pontevedra_cf
Defensa central;Benjamín Garay;Argentina;España;19;19/04/2000;pontevedra_cf
Defensa central;Álvaro Pérez;España;;5;07/03/1996;pontevedra_cf
Defensa central;Juanra;España;;15;18/01/1995;pontevedra_cf
Lateral izquierdo;Adrián Expósito;España;;3;26/09/2001;pontevedra_cf
Lateral derecho;Victor Eimil;España;;2;18/01/1999;pontevedra_cf
Mediocentro;Yelko Pino;España;;10;30/10/1996;pontevedra_cf
Mediocentro;Ander Vidorreta;España;;16;12/07/1997;pontevedra_cf
Mediocentro;Tiago Rodríguez;España;;24;07/07/2000;pontevedra_cf
Mediocentro;Facundo Ballardo;Argentina;España;12;19/12/1995;pontevedra_cf
Mediocentro ofensivo;Alain Ribeiro;España;;6;08/07/1997;pontevedra_cf
Mediocentro ofensivo;Luisao Macías;Ecuador;España;17;28/12/2004;pontevedra_cf
Extremo izquierdo;Rubén López;España;;18;26/08/2004;pontevedra_cf
Extremo izquierdo;Miguel Cuesta;España;;11;10/10/2000;pontevedra_cf
Extremo izquierdo;Álex González;España;;7;02/08/1989;pontevedra_cf
Extremo derecho;Brais Abelenda;España;;8;27/10/1995;pontevedra_cf
Extremo derecho;Alberto Gil;España;;20;14/06/1997;pontevedra_cf
Extremo derecho;Diego Gómez;España;;21;31/07/2004;pontevedra_cf
Delantero centro;João Resende;Portugal;;14;26/03/2003;pontevedra_cf
Delantero centro;Alex Comparada;España;;22;13/01/2004;pontevedra_cf
Portero;Álvaro Ratón;España;;1;29/01/1993;fc_ourense
Portero;Alberto Sánchez;España;;13;26/03/2001;fc_ourense
Defensa central;Miguel Prado;España;;5;31/03/1999;fc_ourense
Defensa central;Fran Carmona;España;;4;26/06/1999;fc_ourense
Defensa central;Aymane Jelbat;Marruecos;;12;27/05/2000;fc_ourense
Defensa central;Adrián Pérez;España;;14;04/03/2003;fc_ourense
Lateral izquierdo;Hugo Sanz;España;;3;21/04/2002;fc_ourense
Lateral derecho;Enol Coto;España;;2;23/03/2001;fc_ourense
Mediocentro;Jerin Ramos;Cabo Verde;España;8;14/01/1996;fc_ourense
Mediocentro;David Rabadán;España;;18;22/05/2000;fc_ourense
Mediocentro;Álvaro Yuste;España;;22;04/04/2001;fc_ourense
Mediocentro;David Muñoz;España;;16;05/02/2005;fc_ourense
Mediocentro;César Moreno;España;;24;23/04/2001;fc_ourense
Mediocentro;Lamine Gueye;España;;20;01/01/2006;fc_ourense
Mediocentro ofensivo;Nacho Castillo;España;;6;03/07/2000;fc_ourense
Mediocentro ofensivo;Iker Punzano;España;;23;29/07/2004;fc_ourense
Extremo izquierdo;Aitor Aranzabe;España;;11;28/06/1998;fc_ourense
Extremo izquierdo;Luis Rivas;Colombia;;15;11/07/2003;fc_ourense
Extremo derecho;Adrián Guerrero;España;;21;15/02/2006;fc_ourense
Extremo derecho;Raúl Hernández;España;;17;11/09/1994;fc_ourense
Delantero centro;Amin Bouzaig;Marruecos;España;7;01/06/1997;fc_ourense
Delantero centro;Sergio Benito;España;;9;23/03/1999;fc_ourense
Delantero centro;Martín Ochoa;España;;10;20/12/2004;fc_ourense
Portero;Salvi Carrasco;España;;1;25/06/2000;unionistas_cf
Portero;Marco Suárez;España;;13;26/02/2004;unionistas_cf
Defensa central;Vadik Murria;Rusia;España;16;07/09/2000;unionistas_cf
Defensa central;Aleix Gorjón;España;;3;26/09/2002;unionistas_cf
Defensa central;Farru;España;;5;25/02/2001;unionistas_cf
Defensa central;Ramiro Mayor;España;;4;09/05/1991;unionistas_cf
Lateral izquierdo;Mounir Errahaly;Marruecos;;17;06/08/1999;unionistas_cf
Lateral izquierdo;Raúl Prada;España;;19;23/05/2001;unionistas_cf
Lateral derecho;Víctor Olmedo;España;;2;09/02/1999;unionistas_cf
Lateral derecho;Jan Encuentra;España;;20;05/05/2006;unionistas_cf
Lateral derecho;Abderrezzek Saidi;Argelia;Francia;14;25/07/2005;unionistas_cf
Mediocentro;José Masllorens;España;Colombia;24;07/05/2001;unionistas_cf
Mediocentro;Juanje;España;;6;09/06/2000;unionistas_cf
Mediocentro;Jota López;España;;8;07/11/2002;unionistas_cf
Mediocentro;Juanma Lendínez;España;;22;29/07/2003;unionistas_cf
Mediocentro ofensivo;Carlos de la Nava;España;;10;21/04/1993;unionistas_cf
Extremo izquierdo;Serpeta;España;;9;07/04/2000;unionistas_cf
Extremo izquierdo;Aarón Piñán;España;;23;12/07/1997;unionistas_cf
Extremo derecho;Hugo de Bustos;España;;18;04/09/2004;unionistas_cf
Extremo derecho;Adam Arvelo;España;;7;31/05/2005;unionistas_cf
Mediapunta;Álvaro Gómez;España;;11;06/06/1997;unionistas_cf
Mediapunta;Juan Artola;España;;12;07/04/2000;unionistas_cf
Mediapunta;Josué Chibozo;Benín;;15;01/07/2003;unionistas_cf
Delantero centro;Pere Marco;España;;21;16/09/2003;unionistas_cf
Portero;Andrés Prieto;España;;1;17/10/1993;sd_ponferradina
Portero;Ángel Jiménez;España;;13;22/06/2002;sd_ponferradina
Portero;Pablo Barredo;España;;25;05/09/2003;sd_ponferradina
Defensa central;Boris Moltenis;Martinica;Francia;4;08/05/1999;sd_ponferradina
Defensa central;Germán Nóvoa;España;;3;06/08/1996;sd_ponferradina
Defensa central;David Andújar;España;;2;21/08/1991;sd_ponferradina
Defensa central;Vladyslav Kysil;Ucrania;;26;14/06/2005;sd_ponferradina
Lateral izquierdo;Andoni López;España;;19;05/04/1996;sd_ponferradina
Lateral izquierdo;Vasco Sousa;Portugal;;15;06/04/2004;sd_ponferradina
Lateral derecho;Koke Iglesias;España;;12;16/03/2005;sd_ponferradina
Lateral derecho;Mario Jorrín;España;;23;28/06/2002;sd_ponferradina
Mediocentro;Fede San Emeterio;España;;6;16/03/1997;sd_ponferradina
Mediocentro;Eneko Undabarrena;España;;5;10/03/1993;sd_ponferradina
Mediocentro;Eugene Frimpong;Ghana;;16;02/02/2003;sd_ponferradina
Mediocentro;Erik Morán;España;;24;25/05/1991;sd_ponferradina
Mediocentro ofensivo;Xemi Fernández;España;;14;02/02/1995;sd_ponferradina
Mediocentro ofensivo;Vicente Esquerdo;España;;22;02/01/1999;sd_ponferradina
Extremo izquierdo;Abdoulaye Keita;España;;17;01/09/2002;sd_ponferradina
Extremo derecho;Carlos Calderón;España;;7;14/04/1995;sd_ponferradina
Delantero centro;Slavy;Bulgaria;España;8;05/05/2002;sd_ponferradina
Delantero centro;José Luis Cortés;España;;9;22/08/2001;sd_ponferradina
Delantero centro;Borja Valle;España;;10;09/07/1992;sd_ponferradina
Delantero centro;Borja Vázquez;España;;18;18/01/2005;sd_ponferradina
Delantero centro;Pau Ferrer;España;;20;17/10/2003;sd_ponferradina
Delantero centro;Steven Petkov;Bulgaria;;11;07/05/1995;sd_ponferradina
Portero;Adrián Csenterics;Hungría;;1;08/10/2004;merida_ad
Portero;Pablo Cacharrón;España;;13;12/06/1997;merida_ad
Defensa central;Javi Lancho;España;;3;08/04/2002;merida_ad
Defensa central;Javi Domínguez;España;;5;26/03/2001;merida_ad
Defensa central;Gaizka Martínez;España;;15;27/10/1996;merida_ad
Defensa central;Luis Pareja;España;;4;05/11/1998;merida_ad
Lateral izquierdo;Eudald Vergés;España;;23;08/05/1997;merida_ad
Lateral izquierdo;Manu Rivas;España;;22;09/06/2003;merida_ad
Lateral derecho;Pipe;España;;19;14/04/1993;merida_ad
Lateral derecho;Jacobo Martí;España;;20;24/09/2004;merida_ad
Mediocentro;Martín Solar;España;;8;30/01/2000;merida_ad
Mediocentro;Geo Almeida;Portugal;;6;14/07/2004;merida_ad
Mediocentro;Raúl Beneit;España;;21;26/07/1994;merida_ad
Mediocentro;Victor Corral;España;;17;04/04/2002;merida_ad
Mediocentro ofensivo;Miguel Capitas;España;;16;06/03/2001;merida_ad
Mediocentro ofensivo;Benjamin Dibrani;Albania;Alemania;18;09/02/2004;merida_ad
Extremo izquierdo;Chiqui;España;;7;07/10/1997;merida_ad
Extremo izquierdo;Carlos Doncel;España;;10;04/12/1996;merida_ad
Extremo izquierdo;Rui Gomes;Portugal;;12;04/09/1997;merida_ad
Extremo derecho;Javi Areso;España;;11;03/09/1997;merida_ad
Delantero centro;Sigurdur Hallsson;Islandia;;9;01/09/1999;merida_ad
Delantero centro;Sofiane El Ftouhi;Francia;Marruecos;14;26/01/2001;merida_ad
Delantero centro;Rodrigo Pereira;Portugal;;24;07/03/2003;merida_ad
Portero;Fermín Sobrón;España;;1;15/11/1995;fc_zamora
Portero;Adrián Pereda;España;;13;14/05/2003;fc_zamora
Defensa central;Luismi Luengo;España;;2;19/03/2001;fc_zamora
Defensa central;Miki Codina;España;;20;16/03/2002;fc_zamora
Defensa central;Erik Ruiz;España;;5;08/03/1995;fc_zamora
Defensa central;Ismael Athuman;Kenia;España;4;01/02/1995;fc_zamora
Lateral izquierdo;Dani Merchán;España;;3;05/02/2002;fc_zamora
Lateral izquierdo;Mani López;Marruecos;España;21;20/04/2007;fc_zamora
Lateral derecho;Diego Moreno;España;;14;21/06/2001;fc_zamora
Lateral derecho;Sergi López;España;;23;09/08/2003;fc_zamora
Mediocentro;Markel Lozano;España;;16;03/05/1996;fc_zamora
Mediocentro;Mario García;España;;6;23/07/1997;fc_zamora
Mediocentro;Carlos Ramos;España;;10;31/08/1994;fc_zamora
Mediocentro;Alejandro Marcelo;España;;8;29/11/1998;fc_zamora
Extremo izquierdo;Abde Damar;Marruecos;;19;11/02/2000;fc_zamora
Extremo izquierdo;Álvaro Romero;España;;11;12/05/1996;fc_zamora
Extremo izquierdo;Loren Burón;España;;15;06/10/1994;fc_zamora
Extremo derecho;Jaime Sancho;España;;22;01/09/2000;fc_zamora
Mediapunta;Kike Márquez;España;;7;23/07/1989;fc_zamora
Delantero centro;Javier Carbonell;España;;17;23/03/1997;fc_zamora
Delantero centro;Mario Losada;España;;9;13/05/1997;fc_zamora
Delantero centro;Joshua Farrell;Gales;España;18;27/06/2003;fc_zamora
Portero;Amador Zarco;España;;1;08/05/1998;cd_guadalajara
Portero;Dani Vicente;España;;13;06/02/2003;cd_guadalajara
Defensa central;Javier Ablanque;España;;4;05/07/1996;cd_guadalajara
Defensa central;Lucas Pérez;España;;2;05/12/2003;cd_guadalajara
Defensa central;Víctor Rodríguez;España;;15;05/03/2003;cd_guadalajara
Defensa central;Jorge Casado;España;;23;26/06/1989;cd_guadalajara
Lateral izquierdo;Julio Martínez;España;Colombia;18;18/04/2001;cd_guadalajara
Lateral izquierdo;Kike Cadete;España;;16;24/06/1994;cd_guadalajara
Lateral izquierdo;Agus Moreno;España;;3;19/05/2005;cd_guadalajara
Lateral derecho;Dani Gallardo;España;;5;07/04/1996;cd_guadalajara
Mediocentro;Raúl Tavares;España;;14;30/01/1999;cd_guadalajara
Mediocentro;Samu Mayo;España;;22;22/11/2000;cd_guadalajara
Mediocentro;Pablo Rojo;España;;6;13/12/1995;cd_guadalajara
Mediocentro;Toño Calvo;España;;8;20/10/1997;cd_guadalajara
Mediocentro;Miki Muñoz;España;;20;28/04/1997;cd_guadalajara
Mediocentro ofensivo;Neskes;España;;7;22/11/2001;cd_guadalajara
Extremo izquierdo;Pablo Muñoz;España;;19;04/09/2003;cd_guadalajara
Extremo izquierdo;Unax Álvarez;España;;11;16/02/2002;cd_guadalajara
Extremo izquierdo;Javi Gómez;España;;17;10/01/1999;cd_guadalajara
Extremo derecho;Guille Perero;España;;21;31/10/1997;cd_guadalajara
Delantero centro;Salifo Mendes;Guinea-Bissau;España;24;19/06/2001;cd_guadalajara
Delantero centro;Alejandro Cañizo;España;;9;25/12/1999;cd_guadalajara
Delantero centro;David Amigo;España;;10;22/10/2002;cd_guadalajara
Portero;Ibon Ispizua;España;;1;08/04/2003;fc_barakaldo
Portero;Gaizka Campos;España;;13;16/05/1997;fc_barakaldo
Defensa central;Markel Arana;España;;18;29/11/2001;fc_barakaldo
Defensa central;Unai Dufur;España;;4;21/01/1999;fc_barakaldo
Defensa central;Borja García;España;;3;07/01/1990;fc_barakaldo
Defensa central;Iker Ropero;España;;24;01/06/2006;fc_barakaldo
Defensa central;Javier Vicario;España;;-;26/04/2002;fc_barakaldo
Lateral izquierdo;Oier López;España;;16;08/03/2002;fc_barakaldo
Lateral izquierdo;Urtzi Albizua;España;;23;29/06/2005;fc_barakaldo
Lateral derecho;Iker Pedernales;España;;7;20/12/1998;fc_barakaldo
Lateral derecho;Beñat de Jesús;España;;2;22/01/2002;fc_barakaldo
Mediocentro;Julen Huidobro;España;;8;01/04/1995;fc_barakaldo
Mediocentro;Unai Naveira;España;;6;30/04/2001;fc_barakaldo
Mediocentro;Iván Castillo;España;;15;05/01/2000;fc_barakaldo
Mediocentro;Álvaro Peña;España;;21;24/10/1991;fc_barakaldo
Mediocentro;Ekaitz Molina;España;;5;25/09/1990;fc_barakaldo
Extremo izquierdo;Eric Pérez;España;;11;18/05/2001;fc_barakaldo
Extremo izquierdo;José de León;República Dominicana;España;17;02/03/2004;fc_barakaldo
Extremo izquierdo;Marc Torra;España;;22;23/08/2004;fc_barakaldo
Extremo derecho;Iñigo Muñoz;España;;14;16/12/1996;fc_barakaldo
Extremo derecho;Saliou Mandiang;Senegal;España;20;13/04/2003;fc_barakaldo
Delantero centro;Aitor Galarza;España;;19;13/10/2002;fc_barakaldo
