pos;name;pais1;pais2;num;edad;team_name
Portero;Jokin Ezkieta;España;;1;17/08/1996;racing_santander
Portero;Simon Eriksson;Suecia;;13;24/04/2006;racing_santander
Defensa central;Facundo González;Uruguay;Italia;16;06/06/2003;racing_santander
Defensa central;Javi Castro;España;;5;13/09/2000;racing_santander
Defensa central;Manu Hernando;España;;4;19/07/1998;racing_santander
Defensa central;Pablo Ramón;España;;21;30/06/2001;racing_santander
Lateral izquierdo;Jorge Salinas;España;;32;03/04/2007;racing_santander
Lateral izquierdo;Mario García;España;;3;02/10/2003;racing_santander
Lateral derecho;Álvaro Mantilla;España;;2;09/05/2000;racing_santander
Lateral derecho;Marco Sangalli;España;Italia;15;07/02/1992;racing_santander
Pivote;Damián Rodríguez;España;;23;17/03/2003;racing_santander
Pivote;Maguette Gueye;Senegal;;14;30/12/2002;racing_santander
Mediocentro;Gustavo Puerta;Colombia;;19;23/07/2003;racing_santander
Mediocentro;Aritz Aldasoro;España;;8;05/06/1999;racing_santander
Mediocentro;Sergio Martínez;España;;36;15/05/2007;racing_santander
Mediocentro;Íñigo Sainz-Maza;España;;6;16/06/1998;racing_santander
Mediocentro ofensivo;Peio Canales;España;;18;17/01/2005;racing_santander
Mediocentro ofensivo;Diego Fuentes;España;;44;01/09/2003;racing_santander
Extremo izquierdo;Iñigo Vicente;España;;10;06/01/1998;racing_santander
Extremo derecho;Andrés Martín;España;;11;11/07/1999;racing_santander
Extremo derecho;Suleiman Camara;Gambia;España;20;07/12/2001;racing_santander
Delantero centro;Giorgi Guliashvili;Georgia;;7;05/09/2001;racing_santander
Delantero centro;Asier Villalibre;España;;12;30/09/1997;racing_santander
Delantero centro;Juan Carlos Arana;España;;9;08/02/2000;racing_santander
Delantero centro;Manex Lozano;España;;27;23/02/2007;racing_santander
Delantero centro;Jaime Mata;España;;17;24/10/1988;racing_santander
Portero;Álvaro Fernández;España;;25;13/04/1998;deportivo_la_coruna
Portero;Germán Parreño;España;;1;16/02/1993;deportivo_la_coruna
Portero;Eric Puerto;España;;13;28/10/2002;deportivo_la_coruna
Defensa central;Lucas Noubi;Bélgica;Camerún;4;15/01/2005;deportivo_la_coruna
Defensa central;Dani Barcia;España;;5;19/01/2003;deportivo_la_coruna
Defensa central;Arnau Comas;España;;3;11/04/2000;deportivo_la_coruna
Lateral izquierdo;Giacomo Quagliata;Italia;;12;19/02/2000;deportivo_la_coruna
Lateral izquierdo;Sergio Escudero;España;;18;02/09/1989;deportivo_la_coruna
Lateral derecho;Adrià Altimira;España;;2;28/03/2001;deportivo_la_coruna
Lateral derecho;Miguel Loureiro;España;;15;21/11/1996;deportivo_la_coruna
Lateral derecho;Ximo Navarro;España;;23;23/01/1990;deportivo_la_coruna
Mediocentro;José Gragera;España;;16;14/05/2000;deportivo_la_coruna
Mediocentro;Riki Rodríguez;España;;14;25/09/1997;deportivo_la_coruna
Mediocentro;Diego Villares;España;;8;17/06/1996;deportivo_la_coruna
Mediocentro;Charlie Patiño;Inglaterra;España;6;17/10/2003;deportivo_la_coruna
Mediocentro;José Ángel Jurado;España;;20;21/06/1992;deportivo_la_coruna
Mediocentro ofensivo;Mario Soriano;España;;21;22/04/2002;deportivo_la_coruna
Extremo izquierdo;Yeremay Hernández;España;;10;10/12/2002;deportivo_la_coruna
Extremo derecho;David Mella;España;;11;23/05/2005;deportivo_la_coruna
Extremo derecho;Luismi Cruz;España;;19;23/05/2001;deportivo_la_coruna
Mediapunta;Stoichkov;España;;22;05/11/1993;deportivo_la_coruna
Delantero centro;Samuele Mulattieri;Italia;;7;07/10/2000;deportivo_la_coruna
Delantero centro;Zakaria Eddahchouri;Países Bajos;Marruecos;9;11/05/2000;deportivo_la_coruna
Delantero centro;Bil Nsongo;Camerún;;32;21/09/2004;deportivo_la_coruna
Delantero centro;Cristian Herrera;España;;17;13/03/1991;deportivo_la_coruna
Portero;Fernando Martínez;España;;13;10/06/1990;ud_almeria
Portero;Bruno Iribarne;España;;31;18/08/2004;ud_almeria
Portero;Andrés Fernández;España;;1;16/12/1986;ud_almeria
Defensa central;Federico Bonini;Italia;;18;06/08/2001;ud_almeria
Defensa central;Chumi;España;;21;02/03/1999;ud_almeria
Defensa central;Nélson Monte;Portugal;;4;20/07/1995;ud_almeria
Defensa central;Rodrigo Ely;Brasil;Italia;5;03/11/1993;ud_almeria
Defensa central;Pedro Fidel;España;Ecuador;32;18/06/2007;ud_almeria
Lateral izquierdo;Álex Muñoz;España;;3;30/07/1994;ud_almeria
Lateral izquierdo;Álex Centelles;España;;20;30/08/1999;ud_almeria
Lateral derecho;Daijiro Chirino;Países Bajos;Curazao;22;24/01/2002;ud_almeria
Lateral derecho;Marcos Luna;España;;16;05/04/2003;ud_almeria
Pivote;Dion Lopy;Senegal;;17;02/02/2002;ud_almeria
Mediocentro;Arnau Puigmal;España;;2;10/01/2001;ud_almeria
Mediocentro;André Horta;Portugal;;6;07/11/1996;ud_almeria
Mediocentro;Stefan Dzodic;Serbia;Francia;29;15/03/2005;ud_almeria
Mediocentro;Iddrisu Baba;Ghana;España;14;22/01/1996;ud_almeria
Mediocentro;Gui Guedes;Portugal;;8;17/04/2002;ud_almeria
Mediocentro ofensivo;Sergio Arribas;España;;11;30/09/2001;ud_almeria
Mediocentro ofensivo;Nico Melamed;España;Argentina;10;11/04/2001;ud_almeria
Extremo izquierdo;Jon Morcillo;España;;7;15/09/1998;ud_almeria
Extremo derecho;Patrick Soko;Camerún;;19;31/10/1997;ud_almeria
Extremo derecho;Léo Baptistão;Brasil;España;12;26/08/1992;ud_almeria
Extremo derecho;Adrián Embarba;España;;23;07/05/1992;ud_almeria
Delantero centro;Thalys;Brasil;;9;22/02/2005;ud_almeria
Delantero centro;Miguel de la Fuente;España;;24;03/09/1999;ud_almeria
Delantero centro;Ibrahima Koné;Malí;;-;16/06/1999;ud_almeria
Portero;Dinko Horkas;Croacia;Bosnia y Herzegovina;1;10/03/1999;ud_las_palmas
Portero;José Antonio Caro;España;;13;03/05/1994;ud_las_palmas
Portero;Adri Suárez;España;;35;28/05/2005;ud_las_palmas
Defensa central;Mika Mármol;España;;3;02/07/2001;ud_las_palmas
Defensa central;Enrique Clemente;España;;5;04/03/1999;ud_las_palmas
Defensa central;Sergio Barcia;España;;6;31/12/2000;ud_las_palmas
Defensa central;Juanma Herzog;España;Alemania;15;13/05/2004;ud_las_palmas
Defensa central;Álex Suárez;España;;4;18/03/1993;ud_las_palmas
Lateral izquierdo;Cristian Gutiérrez;España;;23;30/11/2000;ud_las_palmas
Lateral derecho;Viti Rozada;España;;17;16/09/1997;ud_las_palmas
Lateral derecho;Marvin Park;España;;2;03/07/2000;ud_las_palmas
Pivote;Lorenzo Amatucci;Italia;;16;05/02/2004;ud_las_palmas
Mediocentro;Enzo Loiodice;Francia;;12;27/11/2000;ud_las_palmas
Mediocentro;Iñaki González;España;;26;27/07/2004;ud_las_palmas
Mediocentro ofensivo;Nicolás Benedetti;Colombia;;7;25/04/1997;ud_las_palmas
Mediocentro ofensivo;Kirian Rodríguez;España;;20;05/03/1996;ud_las_palmas
Mediocentro ofensivo;Iván Gil;España;;8;18/01/2000;ud_las_palmas
Mediocentro ofensivo;Jonathan Viera;España;;21;21/10/1989;ud_las_palmas
Extremo izquierdo;Jeremía Recoba;Uruguay;Italia;9;08/10/2003;ud_las_palmas
Extremo izquierdo;Estanis Pedrola;España;;39;24/08/2003;ud_las_palmas
Extremo izquierdo;Jesé;España;;10;26/02/1993;ud_las_palmas
Extremo derecho;Manu Fuster;España;;14;22/10/1997;ud_las_palmas
Extremo derecho;Taisei Miyashiro;Japón;;18;26/05/2000;ud_las_palmas
Extremo derecho;Ale García;España;;22;19/03/2003;ud_las_palmas
Extremo derecho;Pejiño;España;;24;29/07/1996;ud_las_palmas
Delantero centro;Iker Bravo;España;;49;13/01/2005;ud_las_palmas
Delantero centro;Sandro Ramírez;España;;19;09/07/1995;ud_las_palmas
Portero;Guilherme Fernandes;Portugal;;13;28/03/2001;real_valladolid
Portero;Álvaro Aceves;España;;1;26/07/2003;real_valladolid
Defensa central;David Torres;España;;4;05/03/2003;real_valladolid
Defensa central;Pablo Tomeo;España;;15;23/01/2000;real_valladolid
Defensa central;Ramón Martínez;España;;5;22/10/2002;real_valladolid
Defensa central;Mohamed Jaouab;Marruecos;;23;14/05/2002;real_valladolid
