pos;name;pais1;pais2;num;edad;team_name
Extremo izquierdo;Joelson Fernandes;Portugal;Guinea-Bissau;11;28/02/2003;gil_vicente_fc
Extremo izquierdo;Tidjany Touré;Francia;Costa de Marfil;7;15/07/2002;gil_vicente_fc
Extremo derecho;Sergio Bermejo;España;;22;17/08/1997;gil_vicente_fc
Extremo derecho;Murilo;Brasil;;77;31/10/1994;gil_vicente_fc
Extremo derecho;Agustín Moreira;Uruguay;;27;28/05/2001;gil_vicente_fc
Extremo derecho;Rodrigo Rodrigues;Portugal;;80;06/12/2007;gil_vicente_fc
Delantero centro;Gustavo Varela;Cabo Verde;Portugal;89;30/01/2005;gil_vicente_fc
Delantero centro;Héctor Hernández;España;;23;14/09/1995;gil_vicente_fc
Delantero centro;Carlos Eduardo;Brasil;;29;10/08/2002;gil_vicente_fc
Portero;Juan Castillo;Colombia;;25;13/01/2003;vitoria_guimaraes_sc
Portero;Charles;Brasil;;27;04/02/1994;vitoria_guimaraes_sc
Portero;Gui;Portugal;;91;13/05/2006;vitoria_guimaraes_sc
Defensa central;Óscar Rivas;España;;4;27/03/2000;vitoria_guimaraes_sc
Defensa central;Thiago Balieiro;Brasil;;28;23/02/2003;vitoria_guimaraes_sc
Defensa central;Rodrigo Abascal;Uruguay;España;26;14/01/1994;vitoria_guimaraes_sc
Defensa central;Miguel Nóbrega;Portugal;;3;17/04/2000;vitoria_guimaraes_sc
Lateral izquierdo;João Mendes;Portugal;;13;13/04/2000;vitoria_guimaraes_sc
Lateral izquierdo;Orest Lebedenko;Ucrania;;17;23/09/1998;vitoria_guimaraes_sc
Lateral derecho;Maga;Portugal;;2;16/11/2002;vitoria_guimaraes_sc
Lateral derecho;Tony Strata;Rumania;Francia;66;07/09/2004;vitoria_guimaraes_sc
Pivote;Diogo Sousa;Portugal;;23;20/01/2006;vitoria_guimaraes_sc
Mediocentro;Beni Mukendi;Angola;;16;21/05/2002;vitoria_guimaraes_sc
Mediocentro;Matija Mitrović;Serbia;Estados Unidos;6;12/12/2004;vitoria_guimaraes_sc
Mediocentro;Gonçalo Nogueira;Portugal;;30;28/12/2003;vitoria_guimaraes_sc
Mediocentro ofensivo;Samu;Portugal;;20;21/04/1996;vitoria_guimaraes_sc
Extremo izquierdo;Oumar Camara;Francia;Malí;19;11/05/2007;vitoria_guimaraes_sc
Extremo izquierdo;Noah Saviolo;Portugal;Bélgica;48;07/03/2004;vitoria_guimaraes_sc
Extremo izquierdo;Fabio Blanco;España;;22;18/02/2004;vitoria_guimaraes_sc
Extremo derecho;Gustavo Silva;Brasil;;11;01/06/1999;vitoria_guimaraes_sc
Extremo derecho;Telmo Arcanjo;Cabo Verde;Portugal;18;21/06/2001;vitoria_guimaraes_sc
Extremo derecho;Miguel Nogueira;Portugal;;88;27/02/2005;vitoria_guimaraes_sc
Delantero centro;Alioune Ndoye;Senegal;;90;05/10/2001;vitoria_guimaraes_sc
Delantero centro;Nélson Oliveira;Portugal;;7;08/08/1991;vitoria_guimaraes_sc
Portero;Cezary Miszta;Polonia;;1;30/10/2001;rio_ave_fc
Portero;Ennio van der Gouw;Países Bajos;;99;14/02/2000;rio_ave_fc
Portero;Kevin Chamorro;Costa Rica;Nicaragua;22;08/04/2000;rio_ave_fc
Defensa central;Andreas Ntoi;Grecia;Albania;5;02/02/2003;rio_ave_fc
Defensa central;Francisco Petrasso;Argentina;;23;28/01/2002;rio_ave_fc
Defensa central;Nelson Abbey;Inglaterra;Nigeria;6;28/08/2003;rio_ave_fc
Defensa central;Gustavo Mancha;Brasil;;39;25/07/2004;rio_ave_fc
Defensa central;Jakub Brabec;República Checa;;32;06/08/1992;rio_ave_fc
Defensa central;Julien Lomboto;Francia;RD del Congo;63;13/05/2002;rio_ave_fc
Lateral izquierdo;Omar Richards;Inglaterra;Jamaica;77;15/02/1998;rio_ave_fc
Lateral izquierdo;Leonardo Buta;Portugal;Angola;24;05/06/2002;rio_ave_fc
Lateral derecho;Marios Vrousai;Grecia;Albania;17;02/07/1998;rio_ave_fc
Lateral derecho;João Tomé;Portugal;;20;12/02/2003;rio_ave_fc
Pivote;Georgios Liavas;Grecia;;54;12/02/2001;rio_ave_fc
Pivote;Tamás Nikitscher;Hungría;;44;03/11/1999;rio_ave_fc
Mediocentro;Brandon Aguilera;Costa Rica;;10;28/06/2003;rio_ave_fc
Mediocentro;Ryan Guilherme;Brasil;;8;07/12/2002;rio_ave_fc
Mediocentro;João Graça;Portugal;;21;18/06/1995;rio_ave_fc
Mediocentro ofensivo;Ole Pohlmann;Alemania;;80;05/04/2001;rio_ave_fc
Mediocentro ofensivo;Antonis Papakanellos;Grecia;;19;11/08/2005;rio_ave_fc
Extremo izquierdo;Tobías Medina;Argentina;;27;03/03/2004;rio_ave_fc
Extremo derecho;Diogo Bezerra;Brasil;;7;16/07/2002;rio_ave_fc
Extremo derecho;Rafael Lobato;Brasil;;25;23/02/2006;rio_ave_fc
Extremo derecho;Dario Špikić;Croacia;;18;22/03/1999;rio_ave_fc
Extremo derecho;Amine Rehmi;Países Bajos;Marruecos;-;01/04/2002;rio_ave_fc
Delantero centro;Tamble;Guinea-Bissau;Portugal;9;15/11/2000;rio_ave_fc
Delantero centro;Karem Zoabi;Israel;;14;03/05/2006;rio_ave_fc
Delantero centro;Jalen Blesa;España;Estados Unidos;11;05/02/2001;rio_ave_fc
Delantero centro;Marc Gual;España;;28;13/03/1996;rio_ave_fc
Portero;André Gomes;Portugal;;13;20/10/2004;fc_alverca
Portero;Matheus Mendes;Brasil;;31;10/03/1999;fc_alverca
Portero;Mateus;Brasil;;1;02/05/2002;fc_alverca
Portero;André Paulo;Portugal;;23;18/12/1996;fc_alverca
Defensa central;Bastien Meupiyou;Francia;Camerún;33;19/03/2006;fc_alverca
Defensa central;Naves;Brasil;;4;08/05/2002;fc_alverca
Defensa central;Julián Martínez;Honduras;;3;01/12/2003;fc_alverca
Defensa central;Sergi Gómez;España;;5;28/03/1992;fc_alverca
Defensa central;Steven Baseya;Francia;RD del Congo;14;14/01/2005;fc_alverca
