pos;name;pais1;pais2;num;edad;team_name
Mediocentro;Valdemar Møller;Dinamarca;;28;20/05/2007;aalborg_bk
Extremo izquierdo;Kornelius Normann;Noruega;;11;06/05/2001;aalborg_bk
Extremo izquierdo;Jubril Adedeji;Inglaterra;Nigeria;7;25/05/2000;aalborg_bk
Extremo izquierdo;Mathias Kubel;Dinamarca;;14;19/12/2001;aalborg_bk
Extremo izquierdo;Amar Diagne;Dinamarca;Senegal;37;02/01/2006;aalborg_bk
Extremo derecho;Andres Jasson;Estados Unidos;España;17;17/01/2002;aalborg_bk
Extremo derecho;Frederik Børsting;Dinamarca;;25;13/02/1995;aalborg_bk
Delantero centro;Kelvin John;Tanzania;;27;10/06/2003;aalborg_bk
Delantero centro;Nicklas Helenius;Dinamarca;;9;08/05/1991;aalborg_bk
Portero;Jonathan Ægidius;Dinamarca;;1;22/04/2002;lyngby_boldklub
Portero;Oskar Snorre;Dinamarca;;21;26/01/1999;lyngby_boldklub
Portero;Anton Mayland;Dinamarca;;31;26/10/2006;lyngby_boldklub
Defensa central;Tobias Storm;Dinamarca;Japón;24;04/07/2004;lyngby_boldklub
Defensa central;Mihajlo Ivančević;Serbia;;5;07/04/1999;lyngby_boldklub
Defensa central;Mikkel Fischer;Dinamarca;;30;23/03/2004;lyngby_boldklub
Defensa central;Neil Pierre;Estados Unidos;Haití;12;19/10/2007;lyngby_boldklub
Lateral izquierdo;Django Warmerdam;Países Bajos;;3;02/09/1995;lyngby_boldklub
Lateral izquierdo;Nicklas Mouritsen;Dinamarca;;15;15/03/1995;lyngby_boldklub
Lateral izquierdo;Renzo Tytens;Bélgica;;25;23/06/2005;lyngby_boldklub
Lateral derecho;Oskar Buur;Dinamarca;;2;31/03/1998;lyngby_boldklub
Mediocentro;Casper Winther;Dinamarca;;13;11/02/2003;lyngby_boldklub
Mediocentro;Lauge Sandgrav;Dinamarca;;14;16/09/2004;lyngby_boldklub
Mediocentro;Gustav Fraulo;Dinamarca;Italia;19;23/04/2005;lyngby_boldklub
Mediocentro;Jens Jakob Thomasen;Dinamarca;;18;25/06/1996;lyngby_boldklub
Mediocentro;Mathias Hebo;Dinamarca;;8;02/08/1995;lyngby_boldklub
Mediocentro;William Steindorsson;Dinamarca;Islandia;17;21/04/2005;lyngby_boldklub
Mediocentro;Bror Blume;Dinamarca;;6;22/01/1992;lyngby_boldklub
Mediocentro;Mathias Kaarsbo;Dinamarca;;20;13/02/2006;lyngby_boldklub
Mediocentro ofensivo;Simon Colyn;Canadá;Países Bajos;7;23/03/2002;lyngby_boldklub
Extremo derecho;Magnus Warming;Dinamarca;;11;08/06/2000;lyngby_boldklub
Delantero centro;Ísak Snær Thorvaldsson;Islandia;;10;01/05/2001;lyngby_boldklub
Delantero centro;Asbjørn Bøndergaard;Dinamarca;;16;05/05/2004;lyngby_boldklub
Delantero centro;Malik Abubakari;Ghana;;9;10/05/2000;lyngby_boldklub
Delantero centro;Frederik Gytkjaer;Dinamarca;;26;16/03/1993;lyngby_boldklub
Portero;Daniil Frolkin;Rusia;;1;15/05/2001;fakel_voronezh
Portero;Igor Obukhov;Rusia;;96;29/05/1996;fakel_voronezh
Portero;Vladislav Kalinichev;Rusia;;62;07/03/2005;fakel_voronezh
Defensa central;Stanislav Magkeev;Rusia;;27;27/03/1999;fakel_voronezh
Defensa central;Yuriy Zhuravlev;Rusia;;44;29/06/1996;fakel_voronezh
Defensa central;Igor Yurganov;Rusia;;20;10/12/1993;fakel_voronezh
Defensa central;Ilya Gaponov;Rusia;;95;25/10/1997;fakel_voronezh
Defensa central;Albert Gabaraev;Rusia;;5;28/09/1997;fakel_voronezh
Lateral derecho;Darko Todorovic;Bosnia y Herzegovina;;55;05/05/1997;fakel_voronezh
Lateral derecho;Vasiliy Cherov;Rusia;;2;13/01/1996;fakel_voronezh
Pivote;Vyacheslav Yakimov;Rusia;;23;05/01/1998;fakel_voronezh
Pivote;Ravil Netfullin;Rusia;;52;03/03/1993;fakel_voronezh
Mediocentro;Kirill Simonov;Rusia;;18;24/05/2006;fakel_voronezh
Mediocentro ofensivo;Nikolay Giorgobiani;Rusia;Georgia;99;16/07/1997;fakel_voronezh
Mediocentro ofensivo;Butta Magomedov;Rusia;;97;25/12/1997;fakel_voronezh
Mediocentro ofensivo;Nikita Motpan;Moldavia;Rusia;11;17/07/2001;fakel_voronezh
Mediocentro ofensivo;Abdula Bagamaev;Rusia;;8;18/10/2004;fakel_voronezh
Mediocentro ofensivo;Nuri Abdokov;Rusia;;70;16/07/2000;fakel_voronezh
Extremo izquierdo;Ilnur Alshin;Rusia;;10;31/08/1993;fakel_voronezh
Delantero centro;Belajdi Pusi;Albania;;19;23/01/1998;fakel_voronezh
Delantero centro;Axel Gnapi;Francia;Costa de Marfil;7;28/08/2001;fakel_voronezh
Delantero centro;Merabi Uridia;Rusia;Georgia;93;07/04/1993;fakel_voronezh
Delantero centro;Maksim Turishchev;Rusia;;9;05/03/2002;fakel_voronezh
Delantero centro;Aleksandr Belyaev;Rusia;;25;23/01/2006;fakel_voronezh
Portero;Aleksandr Selikhov;Rusia;;57;07/04/1994;ural_ekaterimburgo
