pos;name;pais1;pais2;num;edad;team_name
Defensa central;Stefan Velkov;Bulgaria;;13;12/12/1996;vejle_boldklub
Defensa central;Damian van Bruggen;Países Bajos;;14;18/03/1996;vejle_boldklub
Defensa central;Luka Latsabidze;Georgia;;15;18/03/2004;vejle_boldklub
Defensa central;Lasse Nielsen;Dinamarca;;4;08/01/1988;vejle_boldklub
Lateral izquierdo;Giorgi Tabatadze;Georgia;;21;29/10/2005;vejle_boldklub
Lateral izquierdo;Christian Sørensen;Dinamarca;;3;06/08/1992;vejle_boldklub
Lateral derecho;Thomas Gundelund;Dinamarca;;2;06/11/2001;vejle_boldklub
Lateral derecho;Lasse Flø;Dinamarca;;23;15/10/2005;vejle_boldklub
Pivote;Lundrim Hetemi;Albania;Dinamarca;34;18/02/2000;vejle_boldklub
Pivote;Mike Vestergård;Dinamarca;;6;19/11/1997;vejle_boldklub
Mediocentro;Mads Enggård;Dinamarca;;30;20/01/2004;vejle_boldklub
Mediocentro;Tobias Lauritsen;Dinamarca;;8;18/06/2004;vejle_boldklub
Mediocentro;Andrew Hjulsager;Dinamarca;;17;15/01/1995;vejle_boldklub
Mediocentro;Sander Ravn;Dinamarca;;26;08/04/2007;vejle_boldklub
Mediocentro;Clemens Astrup;Dinamarca;;27;12/01/2006;vejle_boldklub
Extremo izquierdo;Tobias Bach;Dinamarca;;16;04/06/2003;vejle_boldklub
Extremo izquierdo;Jonathan Amon;Estados Unidos;;11;30/04/1999;vejle_boldklub
Extremo izquierdo;Mikkel Duelund;Dinamarca;;10;29/06/1997;vejle_boldklub
Extremo izquierdo;Alexi Pitu;Alemania;Rumania;80;05/06/2002;vejle_boldklub
Extremo izquierdo;Abdoulaye Camara;Guinea;;20;21/12/2006;vejle_boldklub
Extremo derecho;Christian Gammelgaard;Dinamarca;;7;10/03/2003;vejle_boldklub
Delantero centro;Wahid Faghir;Dinamarca;Afganistán;19;29/07/2003;vejle_boldklub
Delantero centro;Bismark Edjeodji;Ghana;;32;24/04/2007;vejle_boldklub
Delantero centro;Jelle Duin;Países Bajos;;9;27/01/1999;vejle_boldklub
Delantero centro;Anders Jacobsen;Dinamarca;;18;27/10/1989;vejle_boldklub
Delantero centro;Ransford Amoo;Ghana;;28;20/01/2008;vejle_boldklub
Portero;Marcus Bundgaard;Dinamarca;;16;05/08/2001;sonderjyske
Portero;Nicolai Flø;Dinamarca;;1;25/09/1995;sonderjyske
Defensa central;Maxime Soulas;Francia;;12;19/05/1999;sonderjyske
Defensa central;Magnus Jensen;Dinamarca;;5;27/10/1996;sonderjyske
Defensa central;Daníel Leó Grétarsson;Islandia;;4;02/10/1995;sonderjyske
Defensa central;Pachanga Kristensen;Dinamarca;Angola;19;07/12/2006;sonderjyske
Lateral izquierdo;Rúnar Thór Sigurgeirsson;Islandia;;21;28/12/1999;sonderjyske
Lateral izquierdo;Ebube Duru;Nigeria;;23;31/07/1999;sonderjyske
Lateral izquierdo;Dalton Wilkins;Nueva Zelanda;;13;15/04/1999;sonderjyske
Lateral derecho;Tobias Klysner;Dinamarca;;20;03/07/2001;sonderjyske
Lateral derecho;Andreas Oggesen;Dinamarca;;22;18/03/1994;sonderjyske
Lateral derecho;Simon Wæver;Dinamarca;;3;21/01/1996;sonderjyske
Pivote;Tobias Sommer;Dinamarca;;26;27/11/2001;sonderjyske
Pivote;Rasmus Vinderslev;Dinamarca;;6;12/08/1997;sonderjyske
Mediocentro;Sefer Emini;Macedonia del Norte;;7;15/07/2000;sonderjyske
Mediocentro;Mohamed Cherif Haidara;Guinea;;31;02/10/2005;sonderjyske
Mediocentro;Anders Bergholt;Dinamarca;;28;21/02/2005;sonderjyske
Mediocentro;Anders Hoeg;Dinamarca;;17;27/03/2006;sonderjyske
Extremo izquierdo;Olti Hyseni;Dinamarca;Kosovo;24;17/07/2007;sonderjyske
Extremo izquierdo;Alexander Lyng;Dinamarca;;11;26/11/2004;sonderjyske
Extremo izquierdo;Albert Rrahmani;Kosovo;Dinamarca;29;11/03/2007;sonderjyske
Extremo derecho;Lirim Qamili;Macedonia del Norte;Dinamarca;15;04/06/1998;sonderjyske
