pos;name;pais1;pais2;num;edad;team_name
Defensa central;Willy Kambwala;Francia;RD del Congo;5;25/08/2004;fc_villarreal
Lateral izquierdo;Sergi Cardona;España;;23;08/07/1999;fc_villarreal
Lateral izquierdo;Alfonso Pedraza;España;;24;09/04/1996;fc_villarreal
Lateral derecho;Pau Navarro;España;;6;25/04/2005;fc_villarreal
Lateral derecho;Santiago Mouriño;Uruguay;España;15;13/02/2002;fc_villarreal
Lateral derecho;Alex Freeman;Estados Unidos;;3;09/08/2004;fc_villarreal
Pivote;Thomas Partey;Ghana;;16;13/06/1993;fc_villarreal
Mediocentro;Pape Gueye;Senegal;Francia;18;24/01/1999;fc_villarreal
Mediocentro;Santi Comesaña;España;;14;05/10/1996;fc_villarreal
Mediocentro;Carlos Macià;España;;37;01/09/2008;fc_villarreal
Mediocentro;Dani Parejo;España;;10;16/04/1989;fc_villarreal
Extremo izquierdo;Alberto Moleiro;España;Cuba;20;30/09/2003;fc_villarreal
Extremo izquierdo;Alfon González;España;;11;04/05/1999;fc_villarreal
Extremo izquierdo;Hugo López;España;;32;04/03/2007;fc_villarreal
Extremo derecho;Tajon Buchanan;Canadá;Jamaica;17;08/02/1999;fc_villarreal
Extremo derecho;Nicolas Pépé;Costa de Marfil;Francia;19;29/05/1995;fc_villarreal
Delantero centro;Georges Mikautadze;Georgia;Francia;9;31/10/2000;fc_villarreal
Delantero centro;Tani Oluwaseyi;Canadá;Nigeria;21;15/05/2000;fc_villarreal
Delantero centro;Ayoze Pérez;España;;22;29/07/1993;fc_villarreal
Delantero centro;Gerard Moreno;España;;7;07/04/1992;fc_villarreal
Delantero centro;Pau Cabanes;España;;33;17/02/2005;fc_villarreal
Portero;Unai Simón;España;;1;11/06/1997;athletic_bilbao
Portero;Álex Padilla;México;España;27;01/09/2003;athletic_bilbao
Defensa central;Dani Vivian;España;;3;05/07/1999;athletic_bilbao
Defensa central;Aitor Paredes;España;;4;29/04/2000;athletic_bilbao
Defensa central;Aymeric Laporte;España;Francia;14;27/05/1994;athletic_bilbao
Defensa central;Yeray Álvarez;España;;5;24/01/1995;athletic_bilbao
Defensa central;Unai Egiluz;España;;13;19/03/2002;athletic_bilbao
Lateral izquierdo;Adama Boiro;España;Senegal;19;22/06/2002;athletic_bilbao
Lateral izquierdo;Yuri Berchiche;España;Argelia;17;10/02/1990;athletic_bilbao
Lateral derecho;Jesús Areso;España;;12;02/07/1999;athletic_bilbao
Lateral derecho;Andoni Gorosabel;España;;2;04/08/1996;athletic_bilbao
Lateral derecho;Iñigo Lekue;España;;15;04/05/1993;athletic_bilbao
Pivote;Mikel Vesga;España;;6;08/04/1993;athletic_bilbao
Mediocentro;Mikel Jauregizar;España;;18;13/11/2003;athletic_bilbao
Mediocentro;Beñat Prados;España;;24;08/02/2001;athletic_bilbao
Mediocentro;Alejandro Rego;España;;30;11/06/2003;athletic_bilbao
Mediocentro;Selton Sánchez;España;Brasil;44;20/02/2007;athletic_bilbao
Mediocentro;Iñigo Ruiz de Galarreta;España;;16;06/08/1993;athletic_bilbao
Mediocentro ofensivo;Oihan Sancet;España;;8;25/04/2000;athletic_bilbao
Mediocentro ofensivo;Unai Gómez;España;;20;25/05/2003;athletic_bilbao
Extremo izquierdo;Nico Williams;España;Ghana;10;12/07/2002;athletic_bilbao
Extremo izquierdo;Álex Berenguer;España;;7;04/07/1995;athletic_bilbao
Extremo izquierdo;Nico Serrano;España;;22;05/03/2003;athletic_bilbao
Extremo derecho;Iñaki Williams;Ghana;España;9;15/06/1994;athletic_bilbao
Extremo derecho;Robert Navarro;España;;23;12/04/2002;athletic_bilbao
Delantero centro;Gorka Guruzeta;España;;11;12/09/1996;athletic_bilbao
Delantero centro;Maroan Sannadi;Marruecos;España;21;01/02/2001;athletic_bilbao
Delantero centro;Urko Izeta;España;;25;29/09/1999;athletic_bilbao
Portero;Álex Remiro;España;;1;24/03/1995;real_sociedad_san_sebastian
Portero;Unai Marrero;España;;13;09/10/2001;real_sociedad_san_sebastian
Defensa central;Jon Martín;España;;31;23/04/2006;real_sociedad_san_sebastian
Defensa central;Igor Zubeldia;España;;5;30/03/1997;real_sociedad_san_sebastian
Defensa central;Duje Caleta-Car;Croacia;;16;17/09/1996;real_sociedad_san_sebastian
Defensa central;Aritz Elustondo;España;;6;28/03/1994;real_sociedad_san_sebastian
Lateral izquierdo;Sergio Gómez;España;;17;04/09/2000;real_sociedad_san_sebastian
Lateral izquierdo;Aihen Muñoz;España;;3;16/08/1997;real_sociedad_san_sebastian
Lateral derecho;Jon Aramburu;Venezuela;España;2;23/07/2002;real_sociedad_san_sebastian
Lateral derecho;Álvaro Odriozola;España;;20;14/12/1995;real_sociedad_san_sebastian
Pivote;Jon Gorrotxategi;España;;4;02/02/2002;real_sociedad_san_sebastian
Mediocentro;Beñat Turrientes;España;;8;31/01/2002;real_sociedad_san_sebastian
Mediocentro;Luka Sucic;Croacia;;24;08/09/2002;real_sociedad_san_sebastian
Mediocentro;Yangel Herrera;Venezuela;España;12;07/01/1998;real_sociedad_san_sebastian
Mediocentro;Carlos Soler;España;;18;02/01/1997;real_sociedad_san_sebastian
Mediocentro ofensivo;Brais Méndez;España;;23;07/01/1997;real_sociedad_san_sebastian
Mediocentro ofensivo;Arsen Zakharyan;Rusia;;21;26/05/2003;real_sociedad_san_sebastian
Mediocentro ofensivo;Pablo Marín;España;;15;03/07/2003;real_sociedad_san_sebastian
Extremo izquierdo;Ander Barrenetxea;España;;7;27/12/2001;real_sociedad_san_sebastian
