pos;name;pais1;pais2;num;edad;team_name
Defensa central;Ousmane Touré;Francia;Malí;36;18/02/2005;losc_lille
Lateral izquierdo;Romain Perraud;Francia;;15;22/09/1997;losc_lille
Lateral izquierdo;Calvin Verdonk;Indonesia;Países Bajos;24;26/04/1997;losc_lille
Lateral derecho;Tiago Santos;Portugal;;22;23/07/2002;losc_lille
Lateral derecho;Thomas Meunier;Bélgica;;12;12/09/1991;losc_lille
Pivote;Ngal'ayel Mukau;RD del Congo;Bélgica;17;03/11/2004;losc_lille
Pivote;Nabil Bentaleb;Argelia;Francia;6;24/11/1994;losc_lille
Pivote;Benjamin André;Francia;;21;03/08/1990;losc_lille
Mediocentro;Ayyoub Bouaddi;Francia;Marruecos;32;02/10/2007;losc_lille
Mediocentro ofensivo;Hákon Arnar Haraldsson;Islandia;;10;10/04/2003;losc_lille
Extremo izquierdo;Matías Fernández-Pardo;España;Bélgica;7;03/02/2005;losc_lille
Extremo izquierdo;Osame Sahraoui;Marruecos;Noruega;11;11/06/2001;losc_lille
Extremo izquierdo;Félix Correia;Portugal;Santo Tomé y Príncipe;27;22/01/2001;losc_lille
Extremo izquierdo;Soriba Diaoune;Francia;Guinea;35;14/08/2007;losc_lille
Extremo derecho;Ethan Mbappé;Francia;Camerún;8;29/12/2006;losc_lille
Extremo derecho;Marius Broholm;Noruega;;14;26/12/2004;losc_lille
Extremo derecho;Gaëtan Perrin;Francia;;28;07/06/1996;losc_lille
Extremo derecho;Noah Edjouma;Francia;Camerún;20;04/10/2005;losc_lille
Delantero centro;Hamza Igamane;Marruecos;;29;02/11/2002;losc_lille
Delantero centro;Olivier Giroud;Francia;;9;30/09/1986;losc_lille
Portero;Brice Samba;Francia;Congo;30;25/04/1994;fc_stade_rennes
Portero;Mathys Silistrie;Francia;Guadalupe;50;16/09/2005;fc_stade_rennes
Defensa central;Jérémy Jacquet;Francia;Guadalupe;97;13/07/2005;fc_stade_rennes
Defensa central;Lilian Brassier;Francia;Togo;3;02/11/1999;fc_stade_rennes
Defensa central;Anthony Rouault;Francia;;24;29/05/2001;fc_stade_rennes
Defensa central;Abdelhamid Ait Boudlal;Marruecos;;48;16/04/2006;fc_stade_rennes
Defensa central;Alidu Seidu;Ghana;;36;04/06/2000;fc_stade_rennes
Lateral izquierdo;Quentin Merlin;Francia;;26;16/05/2002;fc_stade_rennes
Lateral izquierdo;Mahamadou Nagida;Camerún;;18;28/06/2005;fc_stade_rennes
Lateral derecho;Przemyslaw Frankowski;Polonia;;95;12/04/1995;fc_stade_rennes
Mediocentro;Djaoui Cissé;Francia;Malí;6;31/01/2004;fc_stade_rennes
Mediocentro;Mahdi Camara;Francia;Gambia;45;30/06/1998;fc_stade_rennes
Mediocentro;Valentin Rongier;Francia;;21;07/12/1994;fc_stade_rennes
Mediocentro;Glen Kamara;Finlandia;Sierra Leona;4;28/10/1995;fc_stade_rennes
Interior derecho;Ludovic Blas;Francia;Martinica;10;31/12/1997;fc_stade_rennes
Mediocentro ofensivo;Sebastian Szymański;Polonia;;17;10/05/1999;fc_stade_rennes
Extremo derecho;Mousa Tamari;Jordania;;11;10/06/1997;fc_stade_rennes
Extremo derecho;Arnaud Nordin;Francia;Martinica;70;17/06/1998;fc_stade_rennes
Extremo derecho;Elías Legendre Quiñónez;Ecuador;Francia;35;22/04/2008;fc_stade_rennes
Extremo derecho;Nordan Mukiele;Francia;RD del Congo;65;12/02/2006;fc_stade_rennes
Delantero centro;Estéban Lepaul;Francia;;9;18/04/2000;fc_stade_rennes
Delantero centro;Breel Embolo;Suiza;Camerún;7;14/02/1997;fc_stade_rennes
Delantero centro;Yassir Zabiri;Marruecos;;77;23/02/2005;fc_stade_rennes
Portero;Robin Risser;Francia;;40;02/12/2004;rc_lens
Portero;Mathieu Gorgelin;Francia;;16;05/08/1990;rc_lens
Portero;Régis Gurtner;Francia;;1;08/12/1986;rc_lens
Portero;Ilan Jourdren;Francia;;60;17/07/2008;rc_lens
Defensa central;Samson Baidoo;Austria;;6;31/03/2004;rc_lens
Defensa central;Malang Sarr;Francia;Senegal;20;23/01/1999;rc_lens
Defensa central;Ismaëlo Ganiou;Francia;Burkina Faso;25;14/03/2005;rc_lens
Defensa central;Nidal Celik;Bosnia y Herzegovina;;4;17/07/2006;rc_lens
Defensa central;Jonathan Gradit;Francia;;24;24/11/1992;rc_lens
Defensa central;Kyllian Antonio;Francia;Guadalupe;32;04/01/2008;rc_lens
Lateral izquierdo;Matthieu Udol;Francia;Guadalupe;14;20/03/1996;rc_lens
Lateral izquierdo;Arthur Masuaku;RD del Congo;Francia;27;07/11/1993;rc_lens
Lateral derecho;Saud Abdulhamid;Arabia Saudita;;23;18/07/1999;rc_lens
Lateral derecho;Ruben Aguilar;Francia;España;2;26/04/1993;rc_lens
Pivote;Fodé Sylla;Francia;Guinea;18;16/04/2006;rc_lens
Mediocentro;Mamadou Sangaré;Malí;;8;26/06/2002;rc_lens
Mediocentro;Amadou Haidara;Malí;;21;31/01/1998;rc_lens
Mediocentro;Andrija Bulatovic;Montenegro;;5;27/12/2006;rc_lens
Mediocentro;Adrien Thomasson;Francia;Croacia;28;10/12/1993;rc_lens
Mediocentro ofensivo;Alpha Diallo;Francia;Guinea;31;25/02/2006;rc_lens
Extremo izquierdo;Allan Saint-Maximin;Francia;Guadalupe;9;12/03/1997;rc_lens
Extremo izquierdo;Abdallah Sima;Senegal;;19;17/06/2001;rc_lens
Extremo izquierdo;Anthony Bermont;Francia;;26;10/02/2005;rc_lens
Extremo derecho;Florian Thauvin;Francia;;10;26/01/1993;rc_lens
Extremo derecho;Erawan Garnier;Tailandia;Francia;34;05/01/2006;rc_lens
Delantero centro;Odsonne Édouard;Francia;Haití;11;16/01/1998;rc_lens
Delantero centro;Rayan Fofana;Francia;Costa de Marfil;38;12/02/2006;rc_lens
Delantero centro;Wesley Saïd;Francia;Comoras;22;19/04/1995;rc_lens
Delantero centro;Florian Sotoca;Francia;;7;25/10/1990;rc_lens
Portero;Yehvann Diouf;Senegal;Francia;80;16/11/1999;ogc_nizza
Portero;Maxime Dupé;Francia;;31;04/03/1993;ogc_nizza
Portero;Bartosz Zelazowski;Polonia;;30;25/04/2005;ogc_nizza
Defensa central;Juma Bah;Sierra Leona;;28;11/04/2006;ogc_nizza
Defensa central;Kojo Peprah Oppong;Ghana;;37;04/06/2004;ogc_nizza
Defensa central;Youssouf Ndayishimiye;Burundi;;55;27/10/1998;ogc_nizza
Defensa central;Moïse Bombito;Canadá;RD del Congo;64;30/03/2000;ogc_nizza
Defensa central;Antoine Mendy;Senegal;Francia;33;27/05/2004;ogc_nizza
Defensa central;Mohamed Abdelmonem;Egipto;;5;01/02/1999;ogc_nizza
Defensa central;Dante;Brasil;;4;18/10/1983;ogc_nizza
Lateral izquierdo;Melvin Bard;Francia;;26;06/11/2000;ogc_nizza
Lateral izquierdo;Ali Abdi;Túnez;;2;20/12/1993;ogc_nizza
Lateral derecho;Jonathan Clauss;Francia;;92;25/09/1992;ogc_nizza
Pivote;Charles Vanhoutte;Bélgica;;24;16/09/1998;ogc_nizza
Pivote;Salis Abdul Samed;Ghana;Costa de Marfil;99;26/03/2000;ogc_nizza
Pivote;Everton;Francia;Brasil;41;12/04/2007;ogc_nizza
Mediocentro;Hicham Boudaoui;Argelia;;6;23/09/1999;ogc_nizza
Mediocentro;Morgan Sanson;Francia;;8;18/08/1994;ogc_nizza
Mediocentro;Tanguy Ndombélé;Francia;RD del Congo;22;28/12/1996;ogc_nizza
Mediocentro;Djibril Coulibaly;Francia;Malí;39;18/11/2008;ogc_nizza
Interior derecho;Tom Louchet;Francia;;20;04/05/2003;ogc_nizza
Mediocentro ofensivo;Gabin Bernardeau;Francia;;23;24/01/2006;ogc_nizza
Extremo izquierdo;Sofiane Diop;Marruecos;Francia;10;09/06/2000;ogc_nizza
Extremo izquierdo;Isak Jansson;Suecia;;21;31/01/2002;ogc_nizza
Extremo derecho;Mohamed-Ali Cho;Francia;Inglaterra;25;19/01/2004;ogc_nizza
Extremo derecho;Kaïl Boudache;Francia;Argelia;32;15/06/2006;ogc_nizza
Extremo derecho;Tiago Gouveia;Portugal;;47;18/06/2001;ogc_nizza
Delantero centro;Elye Wahi;Costa de Marfil;Francia;11;02/01/2003;ogc_nizza
Delantero centro;Kevin Carlos;España;Nigeria;90;10/04/2001;ogc_nizza
Portero;Guillaume Restes;Francia;Costa de Marfil;1;11/03/2005;fc_toulouse
Portero;Kjetil Haug;Noruega;;16;12/06/1998;fc_toulouse
Portero;Álex Domínguez;España;;30;30/07/1998;fc_toulouse
Defensa central;Charlie Cresswell;Inglaterra;;4;17/08/2002;fc_toulouse
Defensa central;Mark McKenzie;Estados Unidos;Jamaica;3;25/02/1999;fc_toulouse
Defensa central;Rasmus Nicolaisen;Dinamarca;;2;16/03/1997;fc_toulouse
Defensa central;Seny Koumbassa;Francia;Guinea;35;20/06/2007;fc_toulouse
Lateral izquierdo;Dayann Methalie;Francia;Martinica;24;15/02/2006;fc_toulouse
Lateral derecho;Warren Kamanzi;Noruega;;12;11/11/2000;fc_toulouse
Lateral derecho;Rafik Messali;Argelia;Francia;22;28/04/2003;fc_toulouse
Lateral derecho;Djibril Sidibé;Francia;Malí;19;29/07/1992;fc_toulouse
Mediocentro;Alexis Vossah;Francia;Togo;45;11/03/2008;fc_toulouse
Mediocentro;Cristian Cásseres Jr.;Venezuela;;23;20/01/2000;fc_toulouse
Mediocentro;Pape Demba Diop;Senegal;;18;04/09/2003;fc_toulouse
Mediocentro;Abu Francis;Ghana;;17;27/04/2001;fc_toulouse
Mediocentro;Mario Sauer;Eslovaquia;;77;15/05/2004;fc_toulouse
Interior derecho;Aron Dønnum;Noruega;;15;20/04/1998;fc_toulouse
Extremo izquierdo;Yann Gboho;Francia;Costa de Marfil;10;14/01/2001;fc_toulouse
Delantero centro;Emersonn;Brasil;;20;16/07/2004;fc_toulouse
Delantero centro;Frank Magri;Camerún;Francia;9;04/09/1999;fc_toulouse
Delantero centro;Santiago Hidalgo;Argentina;Italia;11;17/02/2005;fc_toulouse
