pos;name;pais1;pais2;num;edad;team_name
Extremo izquierdo;Anton Zinkovskiy;Rusia;;7;14/04/1996;fk_sochi
Extremo izquierdo;François Kamano;Guinea;;45;02/05/1996;fk_sochi
Extremo izquierdo;Martin Kramaric;Eslovenia;;10;14/11/1997;fk_sochi
Extremo izquierdo;Gustavo Furtado;Brasil;Portugal;23;14/02/2001;fk_sochi
Extremo izquierdo;Artem Korneev;Rusia;;18;25/03/2006;fk_sochi
Extremo derecho;Roman Ezhov;Rusia;;29;02/09/1997;fk_sochi
Extremo derecho;Ruslan Bart;Rusia;;59;16/11/2005;fk_sochi
Delantero centro;Pavel Meleshin;Rusia;;11;25/03/2004;fk_sochi
Delantero centro;Vladimir Iljin;Rusia;;98;20/05/1992;fk_sochi
Delantero centro;Zakhar Fedorov;Rusia;;9;24/12/2004;fk_sochi
Portero;Vitaliy Gudiev;Rusia;;88;22/04/1995;akron_togliatti
Portero;Aleksandr Vasyutin;Rusia;;78;04/03/1995;akron_togliatti
Portero;Ignat Terekhovskiy;Rusia;;32;27/03/2006;akron_togliatti
Defensa central;Ionuț Nedelcearu;Rumania;;24;25/04/1996;akron_togliatti
Defensa central;Marat Bokoev;Rusia;;19;17/07/2001;akron_togliatti
Defensa central;Rodrigo Escoval;Portugal;;26;08/05/1997;akron_togliatti
Lateral izquierdo;Roberto Fernández;Bolivia;;21;12/07/1999;akron_togliatti
Lateral izquierdo;Denis Popenkov;Rusia;;89;03/10/2006;akron_togliatti
Lateral derecho;Yomar Rocha;Bolivia;;2;21/06/2003;akron_togliatti
Pivote;Aleksa Djurasovic;Serbia;Bosnia y Herzegovina;5;23/12/2002;akron_togliatti
Pivote;Stefan Loncar;Montenegro;;15;19/02/1996;akron_togliatti
Pivote;Khetag Khosonov;Rusia;;80;18/06/1998;akron_togliatti
Pivote;Konstantin Maradishvili;Rusia;Georgia;8;07/02/2000;akron_togliatti
Mediocentro;Ifet Djakovac;Bosnia y Herzegovina;Serbia;35;05/12/1997;akron_togliatti
Mediocentro;Kristijan Bistrovic;Croacia;;23;09/04/1998;akron_togliatti
Mediocentro ofensivo;Maksim Boldyrev;Rusia;;91;31/03/2004;akron_togliatti
Mediocentro ofensivo;Maksim Kuzmin;Rusia;;6;01/06/1996;akron_togliatti
Mediocentro ofensivo;Nikita Bazilevskiy;Rusia;;81;05/06/2006;akron_togliatti
Extremo izquierdo;Kévin Arévalo;Uruguay;;10;06/06/2006;akron_togliatti
Extremo derecho;Dmitriy Pestryakov;Rusia;;71;08/12/2006;akron_togliatti
Extremo derecho;Edgar Sevikyan;Armenia;Rusia;7;08/08/2001;akron_togliatti
Extremo derecho;Arseniy Dmitriev;Rusia;;69;18/07/2007;akron_togliatti
Delantero centro;Artem Dzyuba;Rusia;;22;22/08/1988;akron_togliatti
Delantero centro;Benchimol;Cabo Verde;Portugal;11;29/12/2001;akron_togliatti
Portero;Nikita Medvedev;Rusia;;30;17/12/1994;fk_nizhny_novgorod
Portero;Vadim Lukyanov;Rusia;;1;16/12/2002;fk_nizhny_novgorod
Portero;Egor Koshkin;Rusia;;51;02/05/2006;fk_nizhny_novgorod
Defensa central;Sven Karic;Eslovenia;;25;07/03/1998;fk_nizhny_novgorod
Defensa central;Viktor Aleksandrov;Rusia;;2;14/02/2002;fk_nizhny_novgorod
Defensa central;Edgardo Fariña;Panamá;;24;19/10/2001;fk_nizhny_novgorod
Defensa central;Nikita Kakkoev;Rusia;;22;22/08/1999;fk_nizhny_novgorod
Defensa central;Ilya Kirsh;Rusia;;4;21/09/2004;fk_nizhny_novgorod
Lateral izquierdo;Juan Camilo Castillo;Colombia;;23;03/10/2002;fk_nizhny_novgorod
Lateral izquierdo;Yaroslav Krashevskiy;Rusia;;16;16/03/2004;fk_nizhny_novgorod
Lateral derecho;Vadim Pigas;Bielorrusia;;32;08/08/2001;fk_nizhny_novgorod
Lateral derecho;Maksim Shnaptsev;Rusia;;70;19/04/2004;fk_nizhny_novgorod
Lateral derecho;Aleksandr Ektov;Rusia;;15;30/01/1996;fk_nizhny_novgorod
Lateral derecho;Yuriy Koledin;Rusia;;3;10/12/2004;fk_nizhny_novgorod
Pivote;Alex Opoku Sarfo;Ghana;;6;20/10/2004;fk_nizhny_novgorod
Pivote;Mamadou Maiga;Malí;Rusia;8;10/02/1995;fk_nizhny_novgorod
Pivote;Nikolay Kalinskiy;Rusia;;78;22/09/1993;fk_nizhny_novgorod
Mediocentro;Luka Vesner Ticic;Eslovenia;;29;25/10/2000;fk_nizhny_novgorod
Mediocentro;Artem Sidorenko;Rusia;;69;03/01/2007;fk_nizhny_novgorod
Mediocentro ofensivo;Andrey Ivlev;Rusia;;77;21/11/2006;fk_nizhny_novgorod
Mediocentro ofensivo;Egor Smelov;Rusia;;17;11/03/2005;fk_nizhny_novgorod
Mediocentro ofensivo;Nikita Ermakov;Rusia;;19;19/01/2003;fk_nizhny_novgorod
Extremo izquierdo;Olakunle Olusegun;Nigeria;;40;23/04/2002;fk_nizhny_novgorod
Extremo izquierdo;Daniil Lesovoy;Rusia;;88;12/01/1998;fk_nizhny_novgorod
Extremo izquierdo;Vyacheslav Grulev;Rusia;;27;23/03/1999;fk_nizhny_novgorod
Extremo izquierdo;Renaldo Cephas;Jamaica;;21;18/12/1999;fk_nizhny_novgorod
Delantero centro;Adrián Balboa;Uruguay;;10;19/01/1994;fk_nizhny_novgorod
Delantero centro;Matvey Urvantsev;Rusia;;14;29/11/2004;fk_nizhny_novgorod
Delantero centro;Stanislav Lapinskiy;Rusia;;-;15/02/2005;fk_nizhny_novgorod
Portero;Bogdan Ovsyannikov;Rusia;;1;05/01/1999;fk_orenburg
Portero;Nikolay Sysuev;Rusia;;99;19/05/1999;fk_orenburg
Portero;Maksim Rudakov;Rusia;;88;22/01/1996;fk_orenburg
Portero;Andrey Khodanovich;Rusia;;95;08/09/2004;fk_orenburg
Defensa central;Emil Tsenov;Bulgaria;;26;26/04/2002;fk_orenburg
Defensa central;Danila Khotulev;Rusia;;4;01/10/2002;fk_orenburg
Defensa central;Artem Kasimov;Rusia;;38;17/04/2003;fk_orenburg
Defensa central;Aleksey Tataev;Rusia;Georgia;5;08/10/1998;fk_orenburg
Defensa central;Jhon Alex Palacios;Colombia;;6;02/10/1999;fk_orenburg
Lateral izquierdo;Alexis Cantero;Paraguay;;32;05/02/2003;fk_orenburg
Lateral izquierdo;Danila Vedernikov;Rusia;;3;06/06/2001;fk_orenburg
Lateral derecho;Fahd Moufi;Marruecos;Francia;18;05/05/1996;fk_orenburg
Lateral derecho;Stanislav Poroykov;Rusia;;2;24/04/2004;fk_orenburg
Pivote;Pavel Gorelov;Armenia;Rusia;22;22/01/2003;fk_orenburg
Pivote;Evgeniy Bolotov;Rusia;;57;04/06/2001;fk_orenburg
Pivote;Tigran Avanesyan;Armenia;Rusia;59;13/04/2002;fk_orenburg
Pivote;Irakliy Kvekveskiri;Rusia;Georgia;33;12/03/1990;fk_orenburg
Mediocentro;Du Queiroz;Brasil;;37;07/01/2000;fk_orenburg
Interior derecho;Dmitriy Rybchinskiy;Rusia;;20;19/08/1998;fk_orenburg
Mediocentro ofensivo;Damián Puebla;Argentina;;21;15/09/2002;fk_orenburg
Mediocentro ofensivo;Renat Golybin;Rusia;;27;30/08/2005;fk_orenburg
Extremo izquierdo;Emircan Gürlük;Turquía;;7;15/10/2003;fk_orenburg
Extremo izquierdo;Anas El Mahraoui;Marruecos;;29;29/03/2001;fk_orenburg
Extremo derecho;Jordhy Thompson;Chile;Ecuador;16;10/08/2004;fk_orenburg
Extremo derecho;Stepan Oganesyan;Rusia;;11;28/09/2001;fk_orenburg
Extremo derecho;Ruslan Kul;Rusia;;78;22/02/2000;fk_orenburg
Delantero centro;Maksim Saveljev;Rusia;;9;22/01/2002;fk_orenburg
Delantero centro;Alexandre Jesus;Brasil;;19;16/09/2001;fk_orenburg
Delantero centro;Gedeon Guzina;Bosnia y Herzegovina;Serbia;30;26/12/1993;fk_orenburg
Delantero centro;Ivan Gulko;Rusia;;65;23/10/2003;fk_orenburg
Portero;David Volk;Rusia;;27;11/04/2001;fk_makhachkala
Portero;Timur Magomedov;Rusia;;39;20/12/2001;fk_makhachkala
Portero;Nikita Karabashev;Rusia;;33;30/06/2002;fk_makhachkala
Defensa central;Idar Shumakhov;Rusia;;4;05/06/1999;fk_makhachkala
Defensa central;Jemal Tabidze;Georgia;;5;18/03/1996;fk_makhachkala
Defensa central;Andrés Alarcón;Colombia;;24;19/05/2001;fk_makhachkala
Defensa central;Mutalip Alibekov;Rusia;Azerbaiyán;99;18/06/1997;fk_makhachkala
Defensa central;Ilyas Akhmedov;Rusia;;43;02/04/2007;fk_makhachkala
Lateral izquierdo;Temirkan Sundukov;Rusia;;77;17/09/2001;fk_makhachkala
Lateral izquierdo;Jan Dapo;Eslovenia;;71;17/09/2002;fk_makhachkala
Lateral derecho;Mohamed Azzi;Argelia;;22;11/05/2002;fk_makhachkala
Lateral derecho;Soslan Kagermazov;Rusia;;13;20/08/1996;fk_makhachkala
Lateral derecho;Aleksandr Sandrachuk;Rusia;;72;02/01/2002;fk_makhachkala
Pivote;Houssem Mrezigue;Argelia;;16;23/03/2000;fk_makhachkala
Pivote;Mehdi Moubarik;Marruecos;;6;22/01/2001;fk_makhachkala
Pivote;Abdulpasha Dzhabrailov;Rusia;;21;24/11/2004;fk_makhachkala
Mediocentro;Nikita Glushkov;Rusia;;47;19/03/1999;fk_makhachkala
Mediocentro ofensivo;Mohammadjavad Hosseinnejad;Irán;;10;26/06/2003;fk_makhachkala
Mediocentro ofensivo;Razhab Magomedov;Rusia;;9;03/10/2000;fk_makhachkala
Mediocentro ofensivo;Kirill Zinovich;Bielorrusia;;19;05/03/2003;fk_makhachkala
Extremo derecho;Diaa Eddine Mechid;Argelia;;55;11/06/2006;fk_makhachkala
Delantero centro;Gamid Agalarov;Rusia;;25;16/07/2000;fk_makhachkala
Delantero centro;Miro;Angola;;11;22/04/2003;fk_makhachkala
Delantero centro;Hazem Mastouri;Túnez;;7;18/06/1997;fk_makhachkala
Delantero centro;Serder Serderov;Rusia;;28;10/03/1994;fk_makhachkala
Delantero centro;Gadzhi Budunov;Rusia;;98;11/02/2007;fk_makhachkala
