pos;name;pais;num;edad
Lateral izquierdo;Alfonso Pedraza;España;24;09/04/1996
Lateral derecho;Santiago Mouriño;Uruguay;15;13/02/2002
Lateral derecho;Pau Navarro;España;6;25/04/2005
Lateral derecho;Alex Freeman;Estados Unidos;3;09/08/2004
Pivote;Thomas Partey;Ghana;16;13/06/1993
Mediocentro;Pape Gueye;Senegal;18;24/01/1999
Mediocentro;Santi Comesaña;España;14;05/10/1996
Mediocentro;Dani Parejo;España;10;16/04/1989
Mediocentro;Carlos Macià;España;37;01/09/2008
Extremo izquierdo;Alberto Moleiro;España;20;30/09/2003
Extremo izquierdo;Alfon González;España;11;04/05/1999
Extremo izquierdo;Hugo López;España;32;04/03/2007
Extremo derecho;Tajon Buchanan;Canadá;17;08/02/1999
Extremo derecho;Nicolas Pépé;Costa de Marfil;19;29/05/1995
Delantero centro;Georges Mikautadze;Georgia;9;31/10/2000
Delantero centro;Tani Oluwaseyi;Canadá;21;15/05/2000
Delantero centro;Ayoze Pérez;España;22;29/07/1993
Delantero centro;Gerard Moreno ;España;7;07/04/1992
Delantero centro;Pau Cabanes ;España;33;17/02/2005
Portero;Álex Remiro;España;1;24/03/1995
Portero;Unai Marrero;España;13;09/10/2001
Defensa central;Jon Martín;España;31;23/04/2006
Defensa central;Igor Zubeldia;España;5;30/03/1997
Defensa central;Duje Caleta-Car;Croacia;16;17/09/1996
Defensa central;Aritz Elustondo;España;6;28/03/1994
Lateral izquierdo;Sergio Gómez;España;17;04/09/2000
Lateral izquierdo;Aihen Muñoz;España;3;16/08/1997
Lateral derecho;Jon Aramburu;Venezuela;2;23/07/2002
Lateral derecho;Álvaro Odriozola ;España;20;14/12/1995
Pivote;Jon Gorrotxategi;España;4;02/02/2002
Mediocentro;Luka Sucic;Croacia;24;08/09/2002
Mediocentro;Yangel Herrera;Venezuela;12;07/01/1998
Mediocentro;Beñat Turrientes;España;8;31/01/2002
Mediocentro;Carlos Soler;España;18;02/01/1997
Mediocentro ofensivo;Brais Méndez;España;23;07/01/1997
Mediocentro ofensivo;Pablo Marín;España;15;03/07/2003
Mediocentro ofensivo;Arsen Zakharyan;Rusia;21;26/05/2003
Extremo izquierdo;Ander Barrenetxea;España;7;27/12/2001
Extremo izquierdo;Gonçalo Guedes;Portugal;11;29/11/1996
Extremo izquierdo;Wesley;Brasil;22;05/03/2005
Extremo derecho;Takefusa Kubo;Japón;14;04/06/2001
Delantero centro;Mikel Oyarzabal ;España;10;21/04/1997
Delantero centro;Orri Óskarsson;Islandia;9;29/08/2004
Delantero centro;Jon Karrikaburu;España;19;19/09/2002
Portero;Álvaro Valles;España;1;25/07/1997
Portero;Pau López;España;25;13/12/1994
Portero;Adrián;España;13;03/01/1987
Defensa central;Natan;Brasil;4;06/02/2001
Defensa central;Valentín Gómez;Argentina;16;26/06/2003
Defensa central;Diego Llorente;España;3;16/08/1993
Defensa central;Marc Bartra;España;5;15/01/1991
Lateral izquierdo;Junior Firpo;República Dominicana;23;22/08/1996
Lateral izquierdo;Ricardo Rodríguez;Suiza;12;25/08/1992
Lateral derecho;Ángel Ortiz;España;40;25/07/2004
Lateral derecho;Héctor Bellerín;España;2;19/03/1995
Pivote;Sofyan Amrabat ;Marruecos;14;21/08/1996
Pivote;Marc Roca;España;21;26/11/1996
Mediocentro;Sergi Altimira;España;6;25/08/2001
Mediocentro;Nelson Deossa;Colombia;18;06/02/2000
Mediocentro;Álvaro Fidalgo;México;15;09/04/1997
Mediocentro;Pablo Fornals;España;8;22/02/1996
Mediocentro ofensivo;Giovani Lo Celso ;Argentina;20;09/04/1996
Mediocentro ofensivo;Isco  ;España;22;21/04/1992
Extremo izquierdo;Abde Ezzalzouli;Marruecos;10;17/12/2001
Extremo izquierdo;Rodrigo Riquelme;España;17;02/04/2000
Extremo derecho;Antony;Brasil;7;24/02/2000
Extremo derecho;Pablo García;España;52;13/06/2006
Extremo derecho;Aitor Ruibal;España;24;22/03/1996
Delantero centro;Cucho Hernández;Colombia;19;20/04/1999
Delantero centro;Chimy Ávila;Argentina;9;06/02/1994
Delantero centro;Cédric Bakambu;RD del Congo;11;11/04/1991
Portero;Julen Agirrezabala ;España;25;26/12/2000
Portero;Stole Dimitrievski;Macedonia del Norte;1;25/12/1993
Portero;Cristian Rivero;España;13;21/03/1998
Defensa central;César Tárrega;España;5;26/02/2002
Defensa central;José Copete ;España;3;10/10/1999
Defensa central;Unai Núñez;España;4;30/01/1997
Defensa central;Mouctar Diakhaby ;Guinea;-;19/12/1996
Defensa central;Eray Cömert;Suiza;24;04/02/1998
Lateral izquierdo;José Gayà ;España;14;25/05/1995
Lateral izquierdo;Jesús Vázquez;España;21;02/01/2003
Lateral derecho;Thierry Correia;Portugal;12;09/03/1999
Lateral derecho;Renzo Saravia;Argentina;20;16/06/1993
Lateral derecho;Dimitri Foulquier ;Guadalupe;-;23/03/1993
Pivote;Pepelu;España;18;11/08/1998
Pivote;Guido Rodríguez;Argentina;2;12/04/1994
Pivote;Baptiste Santamaria;Francia;22;09/03/1995
Mediocentro;Javi Guerra;España;8;13/05/2003
Mediocentro;Filip Ugrinic;Suiza;23;05/01/1999
Mediocentro ofensivo;André Almeida;Portugal;10;30/05/2000
Extremo izquierdo;Largie Ramazani;Bélgica;17;27/02/2001
Extremo izquierdo;Arnaut Danjuma;Países Bajos;7;31/01/1997
Extremo izquierdo;Luis Rioja;España;11;16/10/1993
Extremo derecho;Diego López;España;16;13/05/2002
Mediapunta;Dani Raba;España;19;29/10/1995
Delantero centro;Hugo Duro;España;9;10/11/1999
Delantero centro;Lucas Beltrán ;Argentina;15;29/03/2001
Delantero centro;Umar Sadiq;Nigeria;6;02/02/1997
Portero;Marc-André ter Stegen ;Alemania;22;30/04/1992
Portero;Paulo Gazzaniga;Argentina;13;02/01/1992
Portero;Rubén Blanco;España;1;25/07/1995
Portero;Vladyslav Krapyvtsov;Ucrania;25;25/06/2005
Portero;Juan Carlos ;España;-;20/01/1988
Defensa central;Vitor Reis;Brasil;12;12/01/2006
Defensa central;Alejandro Francés;España;16;01/08/2002
Defensa central;Daley Blind;Países Bajos;17;09/03/1990
Defensa central;David López;España;5;09/10/1989
Lateral izquierdo;Álex Moreno ;España;24;08/06/1993
Lateral derecho;Arnau Martínez;España;4;25/04/2003
Lateral derecho;Hugo Rincón;España;2;27/01/2003
Pivote;Axel Witsel;Bélgica;20;12/01/1989
Mediocentro;Azzedine Ounahi;Marruecos;18;19/04/2000
Mediocentro;Fran Beltrán;España;8;03/02/1999
Mediocentro;Donny van de Beek ;Países Bajos;6;18/04/1997
Mediocentro;Lass Kourouma;Guinea;29;30/03/2004
Mediocentro ofensivo;Claudio Echeverri;Argentina;14;02/01/2006
Mediocentro ofensivo;Iván Martín;España;23;14/02/1999
Mediocentro ofensivo;Thomas Lemar;Francia;11;12/11/1995
Extremo izquierdo;Bryan Gil;España;21;11/02/2001
Extremo izquierdo;Joel Roca;España;3;07/06/2005
Extremo derecho;Viktor Tsygankov;Ucrania;15;15/11/1997
Extremo derecho;Portu ;España;-;21/05/1992
Delantero centro;Vladyslav Vanat;Ucrania;19;04/01/2002
Delantero centro;Abel Ruiz;España;9;28/01/2000
Delantero centro;Cristhian Stuani ;Uruguay;7;12/10/1986
Portero;Ionuț Radu;Rumania;13;28/05/1997
Portero;Iván Villar;España;1;09/07/1997
Portero;Marc Vidal;España;25;14/02/2000
Defensa central;Javi Rodríguez;España;32;27/06/2003
Defensa central;Carl Starfelt;Suecia;2;01/06/1995
Defensa central;Carlos Domínguez;España;24;11/02/2001
Defensa central;Yoel Lago;España;29;25/03/2004
Defensa central;Manu Fernández;España;12;23/04/2001
Defensa central;Marcos Alonso;España;20;28/12/1990
Defensa central;Joseph Aidoo;Ghana;4;29/09/1995
Lateral izquierdo;Mihailo Ristic;Serbia;21;31/10/1995
Lateral derecho;Óscar Mingueza;España;3;13/05/1999
Lateral derecho;Sergio Carreira;España;5;13/10/2000
Lateral derecho;Álvaro Núñez;España;14;07/07/2000
Lateral derecho;Javi Rueda;España;17;08/05/2002
Mediocentro;Ilaix Moriba;Guinea;6;19/01/2003
Mediocentro;Hugo Sotelo;España;22;19/12/2003
Mediocentro;Miguel Román;España;16;26/12/2002
Mediocentro;Matías Vecino;Uruguay;15;24/08/1991
Mediocentro ofensivo;Fer López;España;8;24/05/2004
Extremo izquierdo;Williot Swedberg;Suecia;19;01/02/2004
Extremo izquierdo;Hugo Álvarez;España;23;02/07/2003
Extremo izquierdo;Franco Cervi;Argentina;11;26/05/1994
Extremo derecho;Jones El-Abdellaoui;Marruecos;39;12/01/2006
Delantero centro;Ferran Jutglà;España;9;01/02/1999
Delantero centro;Pablo Durán ;España;18;25/05/2001
Delantero centro;Borja Iglesias;España;7;17/01/1993
Delantero centro;Iago Aspas ;España;10;01/08/1987
Portero;Odysseas Vlachodimos;Grecia;1;26/04/1994
Portero;Ørjan Nyland;Noruega;13;10/09/1990
Defensa central;Kike Salas;España;4;23/04/2002
Defensa central;Fábio Cardoso;Portugal;15;19/04/1994
Defensa central;Marcão ;Brasil;23;05/06/1996
Defensa central;Andrés Castrín;España;32;26/05/2003
Defensa central;Tanguy Nianzou;Francia;5;07/06/2002
Defensa central;César Azpilicueta;España;3;28/08/1989
Defensa central;Federico Gattoni;Argentina;22;16/02/1999
Lateral izquierdo;Gabriel Suazo;Chile;12;09/08/1997
Lateral izquierdo;Oso;España;36;09/07/2003
Lateral derecho;Juanlu Sánchez;España;16;15/08/2003
Lateral derecho;José Ángel Carmona;España;2;29/01/2002
Pivote;Lucien Agoumé;Francia;18;09/02/2002
Pivote;Batista Mendy;Francia;19;12/01/2000
Pivote;Nemanja Gudelj ;Serbia;6;16/11/1991
Mediocentro;Djibril Sow;Suiza;20;06/02/1997
Mediocentro;Joan Jordán;España;8;06/07/1994
Mediocentro;Manu Bueno;España;28;27/07/2004
Extremo izquierdo;Rubén Vargas;Suiza;11;05/08/1998
Extremo izquierdo;Chidera Ejuke;Nigeria;21;02/01/1998
Extremo derecho;Adnan Januzaj;Bélgica;24;05/02/1995
Extremo derecho;Miguel Ángel Sierra;España;29;14/07/2004
Mediapunta;Peque Fernández ;España;14;04/10/2002
Delantero centro;Akor Adams;Nigeria;9;29/01/2000
Delantero centro;Isaac Romero;España;7;18/05/2000
Delantero centro;Neal Maupay ;Francia;17;14/08/1996
Delantero centro;Alexis Sánchez;Chile;10;19/12/1988
Portero;Marko Dmitrovic;Serbia;13;24/01/1992
Portero;Ángel Fortuño;España;1;05/10/2001
Defensa central;Clemens Riedel;Alemania;38;19/07/2003
Defensa central;Fernando Calero;España;5;14/09/1995
Defensa central;Miguel Rubio;España;15;11/03/1998
Defensa central;Leandro Cabrera;Uruguay;6;17/06/1991
Lateral izquierdo;Carlos Romero;España;22;29/10/2001
Lateral izquierdo;José Salinas;España;12;30/09/2000
Lateral derecho;Omar El Hilali;Marruecos;23;12/09/2003
Lateral derecho;Rubén Sánchez;España;2;04/02/2001
Pivote;Urko González de Zárate;España;4;20/03/2001
Pivote;Charles Pickel;RD del Congo;18;15/05/1997
Mediocentro;Pol Lozano;España;10;06/10/1999
Mediocentro;Edu Expósito;España;8;01/08/1996
Mediocentro;Ramón Terrats;España;14;18/10/2000
Extremo izquierdo;Javi Puado  ;España;7;25/05/1998
Extremo izquierdo;Pere Milla;España;11;23/09/1992
Extremo derecho;Tyrhys Dolan;Inglaterra;24;28/12/2001
Extremo derecho;Cyril Ngonge;Bélgica;16;26/05/2000
Extremo derecho;Jofre Carreras;España;17;17/06/2001
Extremo derecho;Antoniu Roca;España;20;05/09/2002
Delantero centro;Roberto Fernández;España;9;03/07/2002
Delantero centro;Kike García;España;19;25/11/1989
Portero;Augusto Batalla;Argentina;13;30/04/1996
Portero;Dani Cárdenas;España;1;28/03/1997
Defensa central;Nobel Mendy;Senegal;32;03/09/2004
Defensa central;Abdul Mumin;Ghana;16;06/06/1998
Defensa central;Luiz Felipe;Italia;5;22/03/1997
Defensa central;Jozhua Vertrouwd;Países Bajos;33;21/08/2004
Defensa central;Florian Lejeune;Francia;24;20/05/1991
Lateral izquierdo;Pep Chavarría;España;3;10/04/1998
Lateral izquierdo;Alfonso Espino;Uruguay;22;05/01/1992
Lateral derecho;Andrei Rațiu;Rumania;2;20/06/1998
Lateral derecho;Iván Balliu;Albania;20;01/01/1992
Pivote;Gerard Gumbau;España;15;18/12/1994
Mediocentro;Pedro Díaz;España;4;05/06/1998
Mediocentro;Unai López;España;17;30/10/1995
Mediocentro;Óscar Valentín ;España;23;20/08/1994
Mediocentro;Pathé Ciss;Senegal;6;16/03/1994
Mediocentro;Samu Becerra;España;28;01/06/2006
Mediocentro ofensivo;Randy Nteka;Angola;11;06/12/1997
Mediocentro ofensivo;Óscar Trejo;Argentina;8;26/04/1988
Extremo izquierdo;Carlos Martín;España;14;22/04/2002
Extremo izquierdo;Álvaro García;España;18;27/10/1992
Extremo derecho;Ilias Akhomach;Marruecos;12;16/04/2004
Extremo derecho;Jorge de Frutos;España;19;20/02/1997
Extremo derecho;Fran Pérez;España;21;09/09/2002
Mediapunta;Isi Palazón;España;7;27/12/1994
Delantero centro;Alemão;Brasil;9;01/04/1998
Delantero centro;Sergio Camello;España;10;10/02/2001
Portero;Sergio Herrera;España;1;05/06/1993
Portero;Aitor Fernández;España;13;03/05/1991
Defensa central;Enzo Boyomo;Camerún;22;07/10/2001
Defensa central;Jorge Herrando;España;5;28/02/2001
Defensa central;Alejandro Catena;España;24;28/10/1994
Lateral izquierdo;Abel Bretones;España;23;21/08/2000
Lateral izquierdo;Javi Galán;España;20;19/11/1994
Lateral izquierdo;Juan Cruz;España;3;28/07/1992
Lateral derecho;Valentin Rosier;Francia;19;19/08/1996
Lateral derecho;Iñigo Arguibide;España;41;19/04/2005
Pivote;Lucas Torró;España;6;19/07/1994
